"quadrat_id","species_ids"
"CBN-PdlC-A1-20180815","[1395807, 1392608, 1412857, 1392558, 1394911, 1360299, 1359835, 1398471, 1519650, 1391797, 1394542, 1742052, 1664563, 1741634, 1396843]"
"CBN-PdlC-A1-20180905","[1395807, 1392608, 1412857, 1394643, 1392539, 1392323, 1390793, 1361281, 1392558, 1742052, 1550182, 1360299, 1394542, 1397535, 1392611]"
"CBN-PdlC-A1-20190701","[1392608, 1394911, 1394643, 1392535, 1392539, 1394910, 1392534, 1741808, 1392553, 1737507, 1397500, 1741880, 1556096, 1388793, 1397535]"
"CBN-PdlC-A1-20190722","[1395807, 1392608, 1412857, 1395870, 1394643, 1361281, 1742052, 1397500, 1392612, 1359835, 1394540, 1360299, 1392611, 1396869, 1397123]"
"CBN-PdlC-A1-20190812","[1395807, 1392608, 1412857, 1392539, 1392558, 1742052, 1519650, 1360299, 1359835, 1392535, 1392611, 1394540, 1392612, 1390764, 1396825]"
"CBN-PdlC-A1-20190909","[1395807, 1392608, 1412857, 1394643, 1392539, 1395870, 1390793, 1389929, 1392558, 1392612, 1742052, 1392535, 1394311, 1519650, 1360299]"
"CBN-PdlC-A1-20200629","[1392558, 1390539, 1741808, 1390880, 1394613, 1384482, 1389603, 1390760, 1395942, 1392936, 1391412, 1391851, 1361820, 1360154, 1360825]"
"CBN-PdlC-A1-20200722","[1395807, 1392608, 1392539, 1394643, 1359835, 1412857, 1360299, 1392534, 1647128, 1392612, 1742052, 1392535, 1397123, 1362396, 1397500]"
"CBN-PdlC-A1-20200812","[1395807, 1392608, 1412857, 1392558, 1742052, 1360299, 1392534, 1361281, 1647128, 1394910, 1397500, 1519650, 1394540, 1392535, 1392612]"
"CBN-PdlC-A2-20130807","[1395807, 1394911, 1394910, 1392539, 1412857, 1394643, 1392535, 1741808, 1360269, 1397500, 1390639, 1397535, 1397468, 1391313, 1360874]"
"CBN-PdlC-A2-20130903","[1395807, 1394643, 1393200, 1392539, 1394910, 1412857, 1394911, 1388793, 1392535, 1397500, 1394542, 1389929, 1396825, 1413421, 1741808]"
"CBN-PdlC-A2-20140721","[1395807, 1412857, 1392539, 1394643, 1394911, 1394910, 1392535, 1392558, 1519650, 1388793, 1394605, 1393679, 1741808, 1396408, 1395942]"
"CBN-PdlC-A2-20140901","[1395807, 1392539, 1412857, 1394643, 1394911, 1394910, 1392535, 1392534, 1389929, 1388793, 1737701, 1359835, 1392553, 1741880, 1396253]"
"CBN-PdlC-A2-20150720","[1395807, 1412857, 1394910, 1394911, 1393200, 1394643, 1392558, 1395870, 1392535, 1360269, 1397500, 1742052, 1737701, 1388793, 1397535]"
"CBN-PdlC-A2-20150810","[1395807, 1412857, 1394643, 1392539, 1394910, 1393200, 1359835, 1392323, 1392535, 1388793, 1519650, 1742052, 1737701, 1394540, 1396408]"
"CBN-PdlC-A2-20150831","[1395807, 1412857, 1392608, 1394910, 1393200, 1394643, 1392558, 1392535, 1394911, 1392534, 1519650, 1394542, 1742052, 1388793, 1392553]"
"CBN-PdlC-A2-20160705","[1395807, 1392608, 1412857, 1394911, 1393200, 1392539, 1392323, 1392558, 1392535, 1397535, 1394910, 1519650, 1393679, 1664563, 1392612]"
"CBN-PdlC-A2-20160726","[1395807, 1412857, 1392539, 1395870, 1394910, 1395862, 1394911, 1393200, 1392534, 1389929, 1395868, 1392535, 1388793, 1362396, 1394540]"
"CBN-PdlC-A2-20170816","[1395807, 1412857, 1394643, 1392539, 1393200, 1395870, 1394910, 1392558, 1392535, 1394911, 1388793, 1389929, 1394641, 1737701, 1396825]"
"CBN-PdlC-A2-20180702","[1395807, 1394643, 1394911, 1394910, 1393200, 1392534, 1397535, 1412857, 1392558, 1392535, 1664563, 1737507, 1519650, 1360299, 1358099]"
"CBN-PdlC-A2-20180723","[1395807, 1392539, 1394911, 1393200, 1394910, 1392535, 1395862, 1394643, 1388793, 1392534, 1389929, 1741880, 1519650, 1397500, 1389627]"
"CBN-PdlC-A2-20180815","[1395807, 1392608, 1412857, 1394910, 1393200, 1394643, 1392558, 1395870, 1392323, 1647128, 1359835, 1392535, 1737701, 1360299, 1394542]"
"CBN-PdlC-A2-20180905","[1395807, 1392608, 1412857, 1394910, 1359835, 1392539, 1392558, 1392323, 1394911, 1389929, 1392535, 1394542, 1398471, 1742053, 1392552]"
"CBN-PdlC-A2-20190701","[1395807, 1392608, 1393200, 1394911, 1394910, 1397500, 1392534, 1392539, 1392323, 1389929, 1397535, 1392535, 1741808, 1737701, 1388793]"
"CBN-PdlC-A2-20190722","[1395807, 1412857, 1394643, 1392558, 1392534, 1392539, 1392535, 1360269, 1394910, 1359835, 1397123, 1397500, 1393679, 1397535, 1360874]"
"CBN-PdlC-A2-20190812","[1395807, 1392608, 1412857, 1394643, 1394910, 1359835, 1392558, 1742052, 1389929, 1720959, 1400181, 1394641, 1396869, 1742053, 1396825]"
"CBN-PdlC-A2-20190909","[1395807, 1412857, 1392608, 1394643, 1395870, 1392539, 1359835, 1392558, 1394910, 1389929, 1395868, 1647128, 1394641, 1396825, 1398471]"
"CBN-PdlC-A2-20200629","[1392608, 1392323, 1390880, 1394613, 1360299, 1664563, 1395990, 1395942, 1390764, 1720959, 1390910, 1737693, 1390846, 1384482, 1356355]"
"CBN-PdlC-A2-20200722","[1395807, 1412857, 1392539, 1395870, 1394910, 1393200, 1394643, 1392558, 1360269, 1359835, 1392535, 1742052, 1397123, 1362396, 1397500]"
"CBN-PdlC-A2-20200812","[1395807, 1392608, 1412857, 1394910, 1392558, 1393200, 1394643, 1359835, 1392539, 1394366, 1737701, 1394542, 1394641, 1362396, 1742053]"
"CBN-PdlC-A3-20130807","[1395807, 1392608, 1394643, 1412857, 1392539, 1394911, 1395870, 1393200, 1392534, 1397535, 1359835, 1392323, 1392535, 1397500, 1395868]"
"CBN-PdlC-A3-20130903","[1395807, 1392608, 1394643, 1412857, 1393200, 1392539, 1360269, 1392558, 1395870, 1397535, 1392323, 1394911, 1397500, 1395868, 1392535]"
"CBN-PdlC-A3-20140721","[1395807, 1392608, 1393200, 1394643, 1412857, 1392539, 1392558, 1392534, 1394910, 1397500, 1360299, 1397535, 1390539, 1392612, 1550182]"
"CBN-PdlC-A3-20140811","[1395807, 1392608, 1412857, 1394643, 1392539, 1393200, 1392558, 1395870, 1394911, 1397535, 1394910, 1359835, 1394641, 1393619, 1742053]"
"CBN-PdlC-A3-20140901","[1395807, 1392608, 1392539, 1394643, 1393200, 1412857, 1392558, 1360299, 1394910, 1397535, 1389929, 1392535, 1741808, 1737507, 1737701]"
"CBN-PdlC-A3-20150701","[1395807, 1392608, 1394643, 1392539, 1393200, 1412857, 1394911, 1397535, 1397500, 1392535, 1392534, 1394910, 1737507, 1741880, 1394840]"
"CBN-PdlC-A3-20150720","[1395807, 1392608, 1412857, 1394643, 1394911, 1359835, 1519650, 1392558, 1742052, 1397500, 1392612, 1390639, 1737507, 1388793, 1396869]"
"CBN-PdlC-A3-20150810","[1395807, 1392608, 1412857, 1394643, 1392539, 1393200, 1394911, 1395870, 1397500, 1392534, 1392535, 1392558, 1505431, 1393619, 1741880]"
"CBN-PdlC-A3-20150831","[1395807, 1392608, 1394643, 1412857, 1392558, 1393200, 1392539, 1390793, 1394911, 1394910, 1742052, 1394641, 1392535, 1392553, 1519650]"
"CBN-PdlC-A3-20160705","[1392608, 1412857, 1394643, 1393200, 1392558, 1394911, 1397535, 1392323, 1392534, 1397500, 1389929, 1737507, 1737701, 1360299, 1393619]"
"CBN-PdlC-A3-20160726","[1395807, 1392608, 1412857, 1394643, 1393200, 1392558, 1392539, 1397535, 1392534, 1359835, 1392535, 1397500, 1394542, 1388793, 1394641]"
"CBN-PdlC-A3-20170816","[1395807, 1392608, 1412857, 1394643, 1392539, 1393200, 1392558, 1394911, 1394910, 1359835, 1737507, 1394641, 1392553, 1519650, 1397535]"
"CBN-PdlC-A3-20170906","[1395807, 1412857, 1394643, 1392608, 1392558, 1395862, 1393200, 1394911, 1397535, 1392535, 1394542, 1394540, 1742053, 1392553, 1360874]"
"CBN-PdlC-A3-20180702","[1394643, 1392534, 1397535, 1393200, 1392535, 1412857, 1394910, 1392323, 1394911, 1664563, 1392558, 1397500, 1556096, 1741808, 1363266]"
"CBN-PdlC-A3-20180723","[1395807, 1392608, 1392539, 1394643, 1412857, 1393200, 1392535, 1392534, 1397535, 1741808, 1741880, 1550182, 1392552, 1394540, 1737507]"
"CBN-PdlC-A3-20180815","[1395807, 1392608, 1392539, 1412857, 1393200, 1394643, 1392558, 1392535, 1397535, 1505431, 1388793, 1398471, 1394540, 1394848, 1392541]"
"CBN-PdlC-A3-20180905","[1395807, 1412857, 1394643, 1392608, 1392558, 1393200, 1392534, 1392535, 1394910, 1742053, 1519650, 1394366, 1394540, 1550182, 1392552]"
"CBN-PdlC-A3-20190701","[1395807, 1393200, 1392534, 1397535, 1392535, 1394911, 1394643, 1392539, 1392558, 1394910, 1397500, 1741808, 1392553, 1737507, 1737701]"
"CBN-PdlC-A3-20190722","[1395807, 1392608, 1412857, 1394643, 1393200, 1392539, 1392558, 1395870, 1742052, 1394641, 1397500, 1390639, 1394540, 1742053, 1505431]"
"CBN-PdlC-A3-20190812","[1395807, 1412857, 1392608, 1393200, 1394643, 1359835, 1395862, 1392558, 1395870, 1360269, 1742052, 1519650, 1357608, 1397500, 1388793]"
"CBN-PdlC-A3-20190909","[1395807, 1392608, 1412857, 1394643, 1392539, 1392558, 1390793, 1360269, 1742052, 1359835, 1394641, 1389929, 1394540, 1392568, 1392612]"
"CBN-PdlC-A3-20200629","[1395990, 1741808, 1389603, 1390539, 1394613, 1360352, 1390870, 1392611, 1390760, 1384482, 1391412, 1556096, 1395132, 1390821, 1361051]"
"CBN-PdlC-A3-20200722","[1395807, 1392608, 1392539, 1394643, 1412857, 1393200, 1395870, 1392323, 1392558, 1394910, 1397500, 1357608, 1741880, 1392612, 1550182]"
"CBN-PdlC-A3-20200812","[1395807, 1392608, 1412857, 1392539, 1394643, 1393200, 1392535, 1360269, 1392558, 1394910, 1394641, 1737507, 1362396, 1397500, 1742053]"
"CBN-PdlC-A4-20130807","[1395807, 1392608, 1393200, 1397475, 1394911, 1392534, 1392558, 1360269, 1395870, 1397535, 1395190, 1395868, 1392553, 1392535, 1362396]"
"CBN-PdlC-A4-20130903","[1395807, 1392608, 1393200, 1397475, 1392539, 1392558, 1397535, 1394911, 1360299, 1392534, 1389929, 1395190, 1388793, 1397500, 1392553]"
"CBN-PdlC-A4-20140811","[1395807, 1392608, 1393200, 1397475, 1392558, 1392539, 1412857, 1397535, 1390793, 1397500, 1395190, 1741903, 1389929, 1392535, 1519650]"
"CBN-PdlC-A4-20140901","[1397475, 1395807, 1392608, 1393200, 1392558, 1395190, 1395870, 1359835, 1741903, 1647128, 1397500, 1360299, 1664563, 1395990, 1389929]"
"CBN-PdlC-A4-20150701","[1395807, 1392608, 1393200, 1397475, 1392539, 1394911, 1395190, 1397500, 1397535, 1741880, 1392612, 1737701, 1360299, 1395805, 1664563]"
"CBN-PdlC-A4-20150810","[1395807, 1392608, 1393200, 1397475, 1392539, 1412857, 1392558, 1394911, 1397500, 1397535, 1395190, 1394910, 1392612, 1359835, 1741903]"
"CBN-PdlC-A4-20150831","[1395807, 1392608, 1393200, 1397475, 1412857, 1392558, 1395190, 1392323, 1741903, 1392535, 1394910, 1397500, 1360299, 1392612, 1393679]"
"CBN-PdlC-A4-20160705","[1392608, 1395807, 1393200, 1397475, 1394911, 1392534, 1397535, 1392558, 1397500, 1392535, 1395190, 1394910, 1392553, 1519650, 1360299]"
"CBN-PdlC-A4-20160726","[1395807, 1392608, 1393200, 1397475, 1395870, 1392558, 1392534, 1395190, 1412857, 1397500, 1360299, 1397535, 1741903, 1392535, 1392612]"
"CBN-PdlC-A4-20170816","[1392608, 1395807, 1397475, 1393200, 1392558, 1359835, 1519650, 1395190, 1388793, 1360299, 1397535, 1395805, 1664563, 1389929, 1394848]"
"CBN-PdlC-A4-20170906","[1392608, 1397475, 1393200, 1392558, 1395190, 1359835, 1397535, 1412857, 1394911, 1392534, 1398471, 1392535, 1519650, 1392553, 1741903]"
"CBN-PdlC-A4-20180702","[1397475, 1392608, 1393200, 1394911, 1392534, 1397535, 1395190, 1397500, 1395805, 1737507, 1392535, 1394910, 1664563, 1741903, 1413421]"
"CBN-PdlC-A4-20180723","[1392608, 1393200, 1392539, 1397475, 1397535, 1392535, 1394911, 1397500, 1360299, 1392553, 1392611, 1741808, 1519650, 1390639, 1388793]"
"CBN-PdlC-A4-20180815","[1392608, 1397475, 1393200, 1392539, 1395862, 1505431, 1395190, 1395805, 1394911, 1741903, 1388793, 1392535, 1550182, 1392553, 1398471]"
"CBN-PdlC-A4-20180905","[1395807, 1397475, 1392608, 1393200, 1392558, 1395190, 1392535, 1395870, 1397535, 1392323, 1394911, 1392534, 1505431, 1397500, 1359835]"
"CBN-PdlC-A4-20190701","[1397475, 1393200, 1392608, 1395190, 1394911, 1397500, 1741903, 1392534, 1392558, 1395805, 1395942, 1360299, 1397535, 1664563, 1556096]"
"CBN-PdlC-A4-20190722","[1397475, 1393200, 1392608, 1395190, 1394643, 1392539, 1741903, 1392558, 1360299, 1390764, 1397500, 1393679, 1397535, 1392611, 1392566]"
"CBN-PdlC-A4-20190812","[1397475, 1392608, 1393200, 1395190, 1741903, 1392323, 1361281, 1392558, 1360299, 1392611, 1360591, 1390764, 1390639, 1395805, 1391648]"
"CBN-PdlC-A4-20190909","[1397475, 1392608, 1393200, 1395190, 1392539, 1741903, 1395805, 1392558, 1360299, 1359835, 1389929, 1519650, 1393687, 1360591, 1392611]"
"CBN-PdlC-A4-20200629","[1397475, 1392608, 1395190, 1393200, 1392534, 1361281, 1412857, 1361347, 1395805, 1392558, 1360590, 1664563, 1741903, 1392552, 1737701]"
"CBN-PdlC-A4-20200722","[1397475, 1392608, 1395807, 1393200, 1392539, 1395190, 1394911, 1741903, 1397500, 1647128, 1392535, 1360590, 1360299, 1388793, 1397535]"
"CBN-PdlC-A4-20200812","[1395807, 1397475, 1392608, 1393200, 1395190, 1392534, 1392323, 1394911, 1392535, 1361281, 1647128, 1394910, 1397535, 1651162, 1392553]"
"CBN-PdlC-A5-20130807","[1395807, 1395870, 1397475, 1360269, 1394911, 1392539, 1392558, 1397535, 1362396, 1395190, 1741880, 1396253, 1394540, 1397123, 1393824]"
"CBN-PdlC-A5-20130903","[1395807, 1359835, 1395870, 1360269, 1394911, 1389929, 1392558, 1394910, 1362396, 1741903, 1393824, 1392535, 1393679, 1395805, 1395868]"
"CBN-PdlC-A5-20140721","[1395807, 1397475, 1394911, 1395870, 1392539, 1392535, 1397500, 1397535, 1395190, 1360269, 1392558, 1393679, 1737701, 1741880, 1392553]"
"CBN-PdlC-A5-20140811","[1395807, 1395870, 1392558, 1360269, 1390539, 1519650, 1741880, 1393679, 1395990, 1396253, 1394540, 1397468, 1390764, 1360030, 1393657]"
"CBN-PdlC-A5-20150701","[1395807, 1395870, 1397475, 1394911, 1392539, 1392535, 1392534, 1397535, 1397500, 1741903, 1362396, 1741880, 1393679, 1397432, 1741808]"
"CBN-PdlC-A5-20150831","[1395807, 1397475, 1392608, 1395870, 1360269, 1394911, 1359835, 1392535, 1395190, 1398471, 1396253, 1393679, 1394540, 1390764, 1519650]"
"CBN-PdlC-A5-20160705","[1395807, 1397475, 1394911, 1392535, 1397535, 1392534, 1395190, 1412857, 1392323, 1397500, 1395990, 1396253, 1360591, 1394630, 1358517]"
"CBN-PdlC-A5-20160726","[1395807, 1397475, 1392558, 1392534, 1395190, 1397535, 1359835, 1393679, 1741903, 1392535, 1394540, 1390764, 1397500, 1396253, 1393824]"
"CBN-PdlC-A5-20170816","[1395807, 1397475, 1395190, 1394643, 1359835, 1741903, 1395990, 1389929, 1390764, 1397500, 1519650, 1360591, 1396974, 1398471, 1664563]"
"CBN-PdlC-A5-20170906","[1395807, 1392558, 1359835, 1412857, 1395870, 1360269, 1395990, 1397535, 1396253, 1393679, 1393824, 1394540, 1398471, 1390764, 1519650]"
"CBN-PdlC-A5-20180815","[1395807, 1392539, 1412857, 1393200, 1394911, 1647128, 1398471, 1397535, 1392535, 1360269, 1388793, 1396253, 1741903, 1389929, 1395805]"
"CBN-PdlC-A5-20180905","[1395807, 1392558, 1412857, 1392323, 1359835, 1361281, 1395190, 1647128, 1395990, 1519650, 1396253, 1741903, 1390764, 1392535, 1393679]"
"CBN-PdlC-A5-20190909","[1397475, 1359835, 1647128, 1392558, 1398471, 1393679, 1390764, 1389929, 1395990, 1394540, 1390674, 1651162, 1519650, 1394519, 1394542]"
"CBN-PdlC-A5-20200722","[1395807, 1397475, 1393200, 1395870, 1360269, 1359835, 1394911, 1393679, 1396253, 1362396, 1390764, 1397500, 1741880, 1394540, 1394542]"
"CBN-PdlC-A6-20130807","[1395807, 1397475, 1395190, 1395870, 1393200, 1360269, 1741903, 1397500, 1396253, 1360590, 1741661, 1360591, 1397123, 1418688, 1391648]"
"CBN-PdlC-A6-20130903","[1397475, 1395807, 1395190, 1395870, 1741903, 1393200, 1392539, 1360269, 1394910, 1737701, 1395805, 1398471, 1389929, 1358517, 1360590]"
"CBN-PdlC-A6-20140630","[1397475, 1392608, 1395870, 1390793, 1395805, 1737701, 1388793, 1395868, 1664563, 1392612, 1741808, 1737507, 1390764, 1742052, 1395943]"
"CBN-PdlC-A6-20140721","[1395807, 1397475, 1395190, 1395870, 1741903, 1360269, 1392558, 1389929, 1358517, 1360591, 1397535, 1391648, 1390764, 1741661, 1741807]"
"CBN-PdlC-A6-20140901","[1397475, 1395190, 1395862, 1389929, 1395805, 1741903, 1390910, 1398471, 1391648, 1360591, 1741661, 1391412, 1420558, 1391697, 1720959]"
"CBN-PdlC-A6-20150701","[1397475, 1395807, 1395190, 1393200, 1395870, 1741903, 1360269, 1391412, 1396060, 1395868, 1664563, 1360590, 1358517, 1394542, 1418688]"
"CBN-PdlC-A6-20150810","[1397475, 1395807, 1395190, 1395870, 1393200, 1359835, 1664563, 1741903, 1389929, 1737701, 1395805, 1720959, 1358517, 1505431, 1360590]"
"CBN-PdlC-A6-20150831","[1397475, 1395807, 1395190, 1395870, 1741903, 1389929, 1391648, 1360590, 1391797, 1395805, 1398471, 1391412, 1400176, 1358517, 1360591]"
"CBN-PdlC-A6-20160705","[1397475, 1395807, 1395190, 1741903, 1395870, 1394911, 1360590, 1397535, 1358517, 1360591, 1397500, 1741880, 1395868, 1396253, 1360874]"
"CBN-PdlC-A6-20160726","[1397475, 1395807, 1395190, 1395870, 1393200, 1360269, 1391648, 1741903, 1358517, 1360590, 1396253, 1360874, 1741661, 1360591, 1362396]"
"CBN-PdlC-A6-20170816","[1395807, 1397475, 1741903, 1395190, 1395805, 1391412, 1420558, 1395990, 1741661, 1396971, 1720959, 1390910, 1360591, 1392662, 1356307]"
"CBN-PdlC-A6-20170906","[1397475, 1395190, 1395870, 1741903, 1395805, 1391648, 1360591, 1359835, 1420558, 1360590, 1741661, 1391652, 1395990, 1392662, 1390846]"
"CBN-PdlC-A6-20180702","[1397475, 1395190, 1393200, 1395870, 1392558, 1397535, 1392323, 1741903, 1397500, 1360590, 1391648, 1360591, 1664563, 1358517, 1519650]"
"CBN-PdlC-A6-20180723","[1395807, 1397475, 1393200, 1395190, 1395870, 1395805, 1360269, 1420558, 1741903, 1397500, 1393679, 1395868, 1360591, 1362396, 1741661]"
"CBN-PdlC-A6-20180815","[1397475, 1395807, 1393200, 1395805, 1395190, 1389929, 1395870, 1388793, 1420558, 1359835, 1390674, 1398471, 1394542, 1391412, 1741661]"
"CBN-PdlC-A6-20180905","[1397475, 1395807, 1395190, 1741903, 1395870, 1395805, 1360269, 1395990, 1360591, 1391412, 1420558, 1741661, 1391648, 1390910, 1358517]"
"CBN-PdlC-A6-20190701","[1395807, 1397475, 1393200, 1394911, 1397500, 1395805, 1741903, 1397535, 1395190, 1360269, 1389929, 1741808, 1737701, 1394449, 1741880]"
"CBN-PdlC-A6-20190722","[1397475, 1395807, 1395870, 1395190, 1741903, 1393200, 1395805, 1360269, 1392558, 1389929, 1360590, 1393679, 1360591, 1420558, 1741661]"
"CBN-PdlC-A6-20190812","[1397475, 1395807, 1741903, 1393200, 1395190, 1395870, 1392558, 1390764, 1519650, 1393679, 1398471, 1360591, 1390639, 1391648, 1392566]"
"CBN-PdlC-A6-20190909","[1397475, 1395870, 1392558, 1395805, 1395190, 1359835, 1741903, 1360591, 1389929, 1398471, 1720959, 1395990, 1361079, 1741661, 1420558]"
"CBN-PdlC-A6-20200722","[1395807, 1397475, 1393200, 1395870, 1395190, 1741903, 1360269, 1392558, 1391648, 1360591, 1360590, 1413421, 1398471, 1395990, 1391412]"
"CBN-PdlC-A6-20200812","[1395807, 1397475, 1395190, 1395870, 1741903, 1393200, 1389929, 1361281, 1360269, 1392558, 1397500, 1359835, 1398471, 1360591, 1395805]"
"CBN-PdlC-B1-20130807","[1392608, 1395807, 1393200, 1395870, 1360299, 1394643, 1392539, 1392612, 1412857, 1394911, 1392611, 1360269, 1390639, 1392535, 1397500]"
"CBN-PdlC-B1-20130903","[1392608, 1395807, 1393200, 1360299, 1392612, 1394643, 1392539, 1389929, 1550182, 1395868, 1392611, 1392606, 1397535, 1742052, 1394641]"
"CBN-PdlC-B1-20140721","[1392608, 1395807, 1393200, 1360299, 1392539, 1392558, 1394643, 1412857, 1392612, 1394911, 1397500, 1392611, 1392535, 1550182, 1741880]"
"CBN-PdlC-B1-20140811","[1392608, 1395807, 1393200, 1392539, 1412857, 1360299, 1394643, 1395870, 1392611, 1392612, 1550182, 1397500, 1388793, 1395868, 1505431]"
"CBN-PdlC-B1-20140901","[1392608, 1395807, 1412857, 1393200, 1394643, 1360299, 1392612, 1392611, 1550182, 1394848, 1397500, 1394641, 1392606, 1394542, 1392568]"
"CBN-PdlC-B1-20150701","[1392608, 1395807, 1393200, 1394643, 1394911, 1412857, 1392539, 1397535, 1392612, 1360299, 1392534, 1397500, 1741880, 1550182, 1741808]"
"CBN-PdlC-B1-20150720","[1392608, 1395807, 1394643, 1412857, 1392612, 1393200, 1360299, 1395870, 1392611, 1396253, 1550182, 1397500, 1390639, 1392606, 1742052]"
"CBN-PdlC-B1-20150810","[1392608, 1395807, 1394643, 1412857, 1395870, 1393200, 1392539, 1360299, 1392612, 1550182, 1392611, 1392558, 1519650, 1741880, 1505431]"
"CBN-PdlC-B1-20150831","[1392608, 1395807, 1412857, 1393200, 1360299, 1394643, 1395870, 1392611, 1392558, 1392612, 1742052, 1394641, 1742053, 1392606, 1519650]"
"CBN-PdlC-B1-20160705","[1392608, 1395807, 1393200, 1412857, 1394643, 1394911, 1360299, 1392558, 1397500, 1397535, 1394910, 1392612, 1392611, 1737507, 1737701]"
"CBN-PdlC-B1-20160726","[1395807, 1392608, 1393200, 1360299, 1395870, 1394643, 1392612, 1412857, 1550182, 1392611, 1392558, 1394910, 1397500, 1394848, 1392606]"
"CBN-PdlC-B1-20170816","[1392608, 1395807, 1412857, 1393200, 1394643, 1360299, 1392612, 1737507, 1550182, 1398471, 1395868, 1394641, 1394848, 1392606, 1742052]"
"CBN-PdlC-B1-20170906","[1392608, 1395807, 1412857, 1394643, 1393200, 1360299, 1392611, 1392612, 1392558, 1550182, 1742052, 1398471, 1394641, 1394848, 1394840]"
"CBN-PdlC-B1-20180702","[1392608, 1395807, 1394643, 1393200, 1412857, 1360299, 1737507, 1664563, 1397500, 1362369, 1397535, 1395868, 1392612, 1390639, 1390910]"
"CBN-PdlC-B1-20180723","[1392608, 1395807, 1393200, 1412857, 1392539, 1394643, 1360299, 1392612, 1395870, 1550182, 1390639, 1741808, 1397500, 1741880, 1505431]"
"CBN-PdlC-B1-20180815","[1395807, 1392608, 1412857, 1394643, 1395870, 1360299, 1392558, 1392611, 1389929, 1392612, 1737507, 1720959, 1664563, 1394840, 1396253]"
"CBN-PdlC-B1-20180905","[1392608, 1412857, 1393200, 1360299, 1394643, 1392558, 1550182, 1737507, 1394840, 1392611, 1664563, 1396253, 1392612, 1392552, 1742053]"
"CBN-PdlC-B1-20190701","[1392608, 1393200, 1360299, 1394643, 1397500, 1737507, 1394911, 1394910, 1741808, 1550182, 1388793, 1664563, 1396261, 1392612, 1358099]"
"CBN-PdlC-B1-20190722","[1392608, 1395807, 1412857, 1393200, 1392612, 1392539, 1360299, 1359835, 1390639, 1392611, 1394542, 1742052, 1393679, 1550182, 1396825]"
"CBN-PdlC-B1-20190812","[1392608, 1395807, 1412857, 1394643, 1392612, 1392611, 1360299, 1742052, 1394449, 1664563, 1742053, 1394540, 1393679, 1390764, 1519650]"
"CBN-PdlC-B1-20190909","[1392608, 1395807, 1412857, 1394643, 1393200, 1360299, 1392612, 1359835, 1389929, 1392611, 1398471, 1664563, 1742052, 1550182, 1394311]"
"CBN-PdlC-B1-20200629","[1392608, 1393200, 1664563, 1360299, 1392558, 1390539, 1394613, 1392611, 1741808, 1390880, 1720959, 1361389, 1392402, 1397565, 1395942]"
