"quadrat_id","species_ids"
"CBN-PdlC-A1-20180905","[1392608, 1395807, 1412857, 1392558, 1394643, 1360299, 1394911, 1390793, 1395862]"
"CBN-PdlC-A1-20190701","[1392608, 1395807, 1394911, 1392535, 1392539, 1394910, 1394643, 1392534, 1397535]"
"CBN-PdlC-A1-20190722","[1395807, 1392608, 1412857, 1394643, 1395870, 1392539, 1742052, 1392558, 1394911]"
"CBN-PdlC-A1-20190812","[1395807, 1392608, 1412857, 1394643, 1392558, 1742052, 1359835, 1392539, 1392611]"
"CBN-PdlC-A1-20190909","[1392608, 1395807, 1412857, 1394643, 1392539, 1742052, 1389929, 1390793, 1395862]"
"CBN-PdlC-A1-20200629","[1395807, 1390539, 1390880, 1392558, 1394613, 1394643, 1392323, 1741808, 1389603]"
"CBN-PdlC-A1-20200722","[1395807, 1392608, 1412857, 1394643, 1392539, 1392535, 1392534, 1359835, 1742052]"
"CBN-PdlC-A1-20200812","[1392608, 1395807, 1412857, 1394643, 1392558, 1742052, 1392539, 1359835, 1392534]"
"CBN-PdlC-A2-20130807","[1395807, 1412857, 1394911, 1392608, 1394643, 1392539, 1394910, 1393200, 1392535]"
"CBN-PdlC-A2-20130903","[1395807, 1394643, 1392608, 1393200, 1392539, 1412857, 1392535, 1394910, 1389929]"
"CBN-PdlC-A2-20140721","[1395807, 1412857, 1392539, 1394643, 1392608, 1392535, 1394911, 1394910, 1392558]"
"CBN-PdlC-A2-20140901","[1395807, 1412857, 1394643, 1392539, 1392535, 1389929, 1392608, 1394911, 1647128]"
"CBN-PdlC-A2-20150720","[1395807, 1412857, 1392608, 1394643, 1394910, 1392535, 1392539, 1394911, 1395870]"
"CBN-PdlC-A2-20150810","[1395807, 1412857, 1392608, 1394643, 1392539, 1393200, 1392535, 1394910, 1394911]"
"CBN-PdlC-A2-20150831","[1395807, 1412857, 1392608, 1392535, 1394643, 1393200, 1394910, 1392558, 1392539]"
"CBN-PdlC-A2-20160705","[1395807, 1393200, 1412857, 1394911, 1392608, 1394643, 1392535, 1392539, 1392558]"
"CBN-PdlC-A2-20160726","[1395807, 1393200, 1412857, 1392535, 1392539, 1392608, 1394911, 1394910, 1395870]"
"CBN-PdlC-A2-20170816","[1395807, 1412857, 1393200, 1392608, 1394643, 1392539, 1392535, 1394910, 1395870]"
"CBN-PdlC-A2-20180702","[1395807, 1394643, 1394911, 1393200, 1392608, 1394910, 1392535, 1397535, 1392534]"
"CBN-PdlC-A2-20180723","[1395807, 1393200, 1392539, 1392608, 1394643, 1392535, 1412857, 1394911, 1394910]"
"CBN-PdlC-A2-20180815","[1395807, 1412857, 1392608, 1393200, 1392558, 1392539, 1394643, 1395862, 1394910]"
"CBN-PdlC-A2-20180905","[1395807, 1412857, 1392608, 1392558, 1392535, 1394643, 1394910, 1392539, 1392323]"
"CBN-PdlC-A2-20190701","[1395807, 1392608, 1393200, 1394911, 1392534, 1392535, 1394910, 1392539, 1394643]"
"CBN-PdlC-A2-20190722","[1395807, 1412857, 1393200, 1392608, 1394643, 1392539, 1392534, 1392558, 1394910]"
"CBN-PdlC-A2-20190812","[1395807, 1412857, 1392608, 1394643, 1393200, 1394910, 1392558, 1392539, 1359835]"
"CBN-PdlC-A2-20190909","[1395807, 1412857, 1394643, 1392608, 1392539, 1394910, 1395862, 1359835, 1392535]"
"CBN-PdlC-A2-20200629","[1395807, 1392608, 1392323, 1360299, 1393200, 1392539, 1664563, 1390880, 1392558]"
"CBN-PdlC-A2-20200722","[1395807, 1412857, 1392539, 1392608, 1394643, 1392535, 1393200, 1392558, 1394910]"
"CBN-PdlC-A2-20200812","[1395807, 1412857, 1392608, 1394910, 1393200, 1394643, 1392558, 1392539, 1359835]"
"CBN-PdlC-A3-20130807","[1395807, 1392608, 1394643, 1412857, 1392535, 1394911, 1397535, 1392534, 1392539]"
"CBN-PdlC-A3-20130903","[1395807, 1392608, 1394643, 1412857, 1393200, 1392539, 1392535, 1397535, 1395870]"
"CBN-PdlC-A3-20140721","[1392608, 1395807, 1393200, 1412857, 1394643, 1392539, 1392558, 1394911, 1392534]"
"CBN-PdlC-A3-20140811","[1395807, 1392608, 1412857, 1394643, 1392539, 1393200, 1395870, 1394911, 1392558]"
"CBN-PdlC-A3-20140901","[1392608, 1395807, 1412857, 1394643, 1392539, 1393200, 1392558, 1389929, 1394910]"
"CBN-PdlC-A3-20150701","[1392608, 1395807, 1394643, 1412857, 1393200, 1392539, 1394911, 1397535, 1392535]"
"CBN-PdlC-A3-20150720","[1395807, 1392608, 1412857, 1394643, 1393200, 1394911, 1392539, 1392558, 1395870]"
"CBN-PdlC-A3-20150810","[1395807, 1392608, 1412857, 1394643, 1392539, 1393200, 1395870, 1394911, 1392535]"
"CBN-PdlC-A3-20150831","[1392608, 1395807, 1412857, 1394643, 1393200, 1392558, 1392539, 1392535, 1742052]"
"CBN-PdlC-A3-20160705","[1392608, 1412857, 1395807, 1393200, 1394643, 1394911, 1392558, 1397535, 1392539]"
"CBN-PdlC-A3-20160726","[1395807, 1392608, 1412857, 1393200, 1394643, 1392539, 1392558, 1392535, 1392534]"
"CBN-PdlC-A3-20170816","[1395807, 1392608, 1412857, 1394643, 1392539, 1393200, 1392558, 1392535, 1737507]"
"CBN-PdlC-A3-20170906","[1395807, 1412857, 1392608, 1394643, 1393200, 1392558, 1392539, 1394366, 1394911]"
"CBN-PdlC-A3-20180702","[1394643, 1395807, 1392608, 1393200, 1392534, 1412857, 1392535, 1394911, 1397535]"
"CBN-PdlC-A3-20180723","[1395807, 1392608, 1392539, 1394643, 1393200, 1412857, 1392535, 1392534, 1397535]"
"CBN-PdlC-A3-20180815","[1395807, 1392608, 1412857, 1394643, 1393200, 1392539, 1392535, 1397535, 1392558]"
"CBN-PdlC-A3-20180905","[1412857, 1395807, 1392608, 1392558, 1394643, 1393200, 1392539, 1392535, 1359835]"
"CBN-PdlC-A3-20190701","[1395807, 1393200, 1392534, 1392608, 1392535, 1397535, 1394643, 1392539, 1394911]"
"CBN-PdlC-A3-20190722","[1395807, 1392608, 1412857, 1393200, 1394643, 1392539, 1392558, 1395870, 1359835]"
"CBN-PdlC-A3-20190812","[1395807, 1392608, 1412857, 1393200, 1394643, 1359835, 1392539, 1392558, 1395870]"
"CBN-PdlC-A3-20190909","[1395807, 1392608, 1412857, 1394643, 1359835, 1392539, 1392558, 1393200, 1395862]"
"CBN-PdlC-A3-20200629","[1395807, 1392323, 1392608, 1395990, 1394613, 1412857, 1664563, 1392558, 1394910]"
"CBN-PdlC-A3-20200722","[1392608, 1395807, 1412857, 1393200, 1394643, 1392539, 1392558, 1395870, 1397535]"
"CBN-PdlC-A3-20200812","[1395807, 1392608, 1412857, 1393200, 1392539, 1394643, 1392558, 1392535, 1359835]"
"CBN-PdlC-A4-20130807","[1395807, 1392608, 1397475, 1393200, 1392534, 1394911, 1392535, 1392558, 1397535]"
"CBN-PdlC-A4-20130903","[1392608, 1395807, 1397475, 1393200, 1392539, 1394911, 1397535, 1392535, 1392534]"
"CBN-PdlC-A4-20140811","[1392608, 1395807, 1393200, 1397475, 1412857, 1395190, 1392558, 1390793, 1397535]"
"CBN-PdlC-A4-20140901","[1392608, 1397475, 1395807, 1393200, 1359835, 1392558, 1392539, 1395190, 1395870]"
"CBN-PdlC-A4-20150701","[1392608, 1395807, 1393200, 1397475, 1394911, 1392539, 1392535, 1397500, 1397535]"
"CBN-PdlC-A4-20150810","[1392608, 1395807, 1397475, 1393200, 1392539, 1412857, 1392535, 1394911, 1392558]"
"CBN-PdlC-A4-20150831","[1392608, 1395807, 1397475, 1393200, 1392558, 1412857, 1392539, 1392535, 1741903]"
"CBN-PdlC-A4-20160705","[1392608, 1393200, 1397475, 1395807, 1394911, 1392534, 1397535, 1392535, 1392558]"
"CBN-PdlC-A4-20160726","[1392608, 1395807, 1397475, 1393200, 1392534, 1392539, 1392558, 1392535, 1395190]"
"CBN-PdlC-A4-20170816","[1392608, 1397475, 1395807, 1393200, 1392558, 1395862, 1359835, 1392539, 1519650]"
"CBN-PdlC-A4-20170906","[1392608, 1397475, 1395807, 1393200, 1392558, 1394643, 1395190, 1359835, 1397535]"
"CBN-PdlC-A4-20180702","[1397475, 1392608, 1393200, 1395807, 1392534, 1394911, 1397500, 1392535, 1741903]"
"CBN-PdlC-A4-20180723","[1392608, 1393200, 1395807, 1392539, 1397475, 1394911, 1392535, 1397535, 1392534]"
"CBN-PdlC-A4-20180815","[1397475, 1392608, 1393200, 1395807, 1392539, 1505431, 1388793, 1395190, 1397535]"
"CBN-PdlC-A4-20180905","[1397475, 1392608, 1393200, 1395807, 1392558, 1395190, 1394911, 1412857, 1392535]"
"CBN-PdlC-A4-20190701","[1397475, 1392608, 1393200, 1394911, 1395807, 1397500, 1741903, 1395190, 1392558]"
"CBN-PdlC-A4-20190722","[1397475, 1392608, 1393200, 1395807, 1395190, 1741903, 1392558, 1394643, 1392539]"
"CBN-PdlC-A4-20190812","[1397475, 1392608, 1395807, 1393200, 1395190, 1392558, 1392611, 1392539, 1741903]"
"CBN-PdlC-A4-20190909","[1397475, 1392608, 1395807, 1393200, 1392539, 1395190, 1392558, 1360299, 1389929]"
"CBN-PdlC-A4-20200629","[1397475, 1392608, 1395807, 1393200, 1395190, 1361281, 1392323, 1741903, 1392558]"
"CBN-PdlC-A4-20200722","[1397475, 1392608, 1393200, 1395807, 1392539, 1395190, 1394911, 1741903, 1397500]"
"CBN-PdlC-A4-20200812","[1397475, 1392608, 1395807, 1393200, 1392535, 1392539, 1394911, 1395190, 1392534]"
"CBN-PdlC-A5-20130807","[1395807, 1397475, 1395870, 1394911, 1360269, 1397535, 1392539, 1392535, 1392558]"
"CBN-PdlC-A5-20130903","[1395807, 1397475, 1359835, 1395870, 1394911, 1392608, 1395862, 1360269, 1389929]"
"CBN-PdlC-A5-20140721","[1395807, 1397475, 1394911, 1395870, 1392535, 1392608, 1392539, 1393200, 1395190]"
"CBN-PdlC-A5-20140811","[1395807, 1395870, 1392608, 1359835, 1392558, 1392539, 1394911, 1360269, 1397535]"
"CBN-PdlC-A5-20150701","[1395807, 1392539, 1394911, 1395870, 1392535, 1397475, 1393200, 1392608, 1392534]"
"CBN-PdlC-A5-20150831","[1395807, 1397475, 1395870, 1392608, 1394911, 1359835, 1360269, 1392535, 1395190]"
"CBN-PdlC-A5-20160705","[1395807, 1397475, 1394911, 1392535, 1397535, 1397500, 1392539, 1393200, 1392534]"
"CBN-PdlC-A5-20160726","[1395807, 1397475, 1392608, 1393200, 1359835, 1392539, 1392558, 1394911, 1392534]"
"CBN-PdlC-A5-20170816","[1395807, 1397475, 1395862, 1359835, 1393200, 1392558, 1395190, 1395870, 1392608]"
"CBN-PdlC-A5-20170906","[1395807, 1397475, 1359835, 1412857, 1392558, 1392608, 1396253, 1395870, 1394911]"
"CBN-PdlC-A5-20180815","[1395807, 1397475, 1393200, 1392539, 1392608, 1412857, 1392535, 1394911, 1397535]"
"CBN-PdlC-A5-20180905","[1395807, 1397475, 1359835, 1392558, 1412857, 1392608, 1396253, 1395870, 1393200]"
"CBN-PdlC-A5-20190909","[1397475, 1395807, 1359835, 1392558, 1389929, 1398471, 1395862, 1390764, 1647128]"
"CBN-PdlC-A5-20200722","[1395807, 1393200, 1397475, 1395870, 1360269, 1359835, 1392608, 1393679, 1394911]"
"CBN-PdlC-A6-20130807","[1397475, 1395807, 1395190, 1393200, 1395870, 1392608, 1360269, 1741903, 1394911]"
"CBN-PdlC-A6-20130903","[1397475, 1395807, 1395190, 1392608, 1389929, 1395862, 1393200, 1395870, 1741903]"
"CBN-PdlC-A6-20140630","[1397475, 1395807, 1392608, 1395870, 1395805, 1395862, 1737507, 1664563, 1360269]"
"CBN-PdlC-A6-20140721","[1397475, 1395807, 1393200, 1395190, 1395870, 1392608, 1741903, 1389929, 1392558]"
"CBN-PdlC-A6-20140901","[1397475, 1395807, 1389929, 1395190, 1392608, 1395870, 1395862, 1741903, 1398471]"
"CBN-PdlC-A6-20150701","[1397475, 1395807, 1393200, 1395870, 1395190, 1392608, 1360269, 1397500, 1394911]"
"CBN-PdlC-A6-20150810","[1397475, 1395807, 1395190, 1393200, 1395870, 1359835, 1392608, 1389929, 1395862]"
"CBN-PdlC-A6-20150831","[1397475, 1395807, 1395870, 1395190, 1392608, 1741903, 1395862, 1398471, 1359835]"
"CBN-PdlC-A6-20160705","[1397475, 1395807, 1393200, 1395190, 1395870, 1392608, 1394911, 1741903, 1397535]"
"CBN-PdlC-A6-20160726","[1397475, 1395807, 1395190, 1393200, 1395870, 1392608, 1360269, 1741903, 1392558]"
"CBN-PdlC-A6-20170816","[1397475, 1395807, 1395190, 1741903, 1395862, 1395870, 1392608, 1391412, 1392558]"
"CBN-PdlC-A6-20170906","[1397475, 1395807, 1395190, 1393200, 1395870, 1392608, 1359835, 1741903, 1392558]"
"CBN-PdlC-A6-20180702","[1397475, 1393200, 1395807, 1395190, 1741903, 1397535, 1397500, 1392558, 1395870]"
"CBN-PdlC-A6-20180723","[1397475, 1395807, 1393200, 1395190, 1395870, 1392608, 1395862, 1741903, 1360269]"
"CBN-PdlC-A6-20180815","[1397475, 1395807, 1393200, 1395862, 1389929, 1395805, 1392608, 1395190, 1392539]"
"CBN-PdlC-A6-20180905","[1397475, 1395807, 1741903, 1395190, 1395870, 1395862, 1393200, 1392558, 1395805]"
"CBN-PdlC-A6-20190701","[1397475, 1393200, 1395807, 1392608, 1394911, 1741903, 1395805, 1397500, 1360269]"
"CBN-PdlC-A6-20190722","[1397475, 1395807, 1393200, 1395870, 1395190, 1741903, 1393679, 1392608, 1392558]"
"CBN-PdlC-A6-20190812","[1397475, 1395807, 1393200, 1741903, 1395190, 1395870, 1392608, 1392558, 1398471]"
"CBN-PdlC-A6-20190909","[1397475, 1395807, 1359835, 1395870, 1395862, 1392558, 1395190, 1395805, 1389929]"
"CBN-PdlC-A6-20200722","[1397475, 1395807, 1393200, 1395870, 1395190, 1741903, 1360269, 1392608, 1392558]"
"CBN-PdlC-A6-20200812","[1397475, 1395807, 1393200, 1395870, 1395190, 1741903, 1392608, 1392558, 1360269]"
"CBN-PdlC-B1-20130807","[1392608, 1395807, 1393200, 1412857, 1394643, 1394911, 1395870, 1360299, 1392539]"
"CBN-PdlC-B1-20130903","[1392608, 1395807, 1393200, 1394643, 1360299, 1412857, 1392612, 1392539, 1395862]"
"CBN-PdlC-B1-20140721","[1392608, 1395807, 1393200, 1360299, 1394643, 1392611, 1392539, 1412857, 1394911]"
"CBN-PdlC-B1-20140811","[1392608, 1395807, 1393200, 1412857, 1392539, 1360299, 1394643, 1395870, 1392611]"
"CBN-PdlC-B1-20140901","[1392608, 1395807, 1393200, 1412857, 1394643, 1392539, 1360299, 1389929, 1550182]"
"CBN-PdlC-B1-20150701","[1392608, 1395807, 1393200, 1394643, 1394911, 1392539, 1412857, 1397535, 1360299]"
"CBN-PdlC-B1-20150720","[1392608, 1395807, 1412857, 1394643, 1392612, 1392611, 1395870, 1393200, 1360299]"
"CBN-PdlC-B1-20150810","[1392608, 1395807, 1412857, 1393200, 1394643, 1392539, 1395870, 1392612, 1550182]"
"CBN-PdlC-B1-20150831","[1392608, 1395807, 1412857, 1392611, 1393200, 1394643, 1390793, 1395870, 1360299]"
"CBN-PdlC-B1-20160705","[1392608, 1393200, 1395807, 1412857, 1394643, 1394911, 1392558, 1360299, 1397535]"
"CBN-PdlC-B1-20160726","[1392608, 1395807, 1412857, 1393200, 1394643, 1392612, 1392539, 1360299, 1395870]"
"CBN-PdlC-B1-20170816","[1392608, 1395807, 1412857, 1393200, 1394643, 1360299, 1392612, 1392539, 1550182]"
"CBN-PdlC-B1-20170906","[1392608, 1395807, 1412857, 1394643, 1360299, 1393200, 1392611, 1392558, 1550182]"
"CBN-PdlC-B1-20180702","[1392608, 1395807, 1394643, 1393200, 1392558, 1737507, 1360299, 1412857, 1394911]"
"CBN-PdlC-B1-20180723","[1392608, 1395807, 1394643, 1393200, 1412857, 1392539, 1392612, 1360299, 1550182]"
"CBN-PdlC-B1-20180815","[1392608, 1395807, 1412857, 1360299, 1392558, 1392611, 1394643, 1392612, 1664563]"
"CBN-PdlC-B1-20180905","[1392608, 1412857, 1395807, 1393200, 1392558, 1394643, 1392611, 1360299, 1550182]"
"CBN-PdlC-B1-20190701","[1392608, 1393200, 1395807, 1394643, 1737507, 1412857, 1397500, 1394911, 1394910]"
"CBN-PdlC-B1-20190722","[1392608, 1395807, 1412857, 1394643, 1392539, 1360299, 1392612, 1392611, 1393200]"
"CBN-PdlC-B1-20190812","[1392608, 1395807, 1412857, 1392611, 1394643, 1360299, 1647128, 1742052, 1393200]"
"CBN-PdlC-B1-20190909","[1392608, 1395807, 1412857, 1393200, 1394643, 1360299, 1392539, 1389929, 1392611]"
"CBN-PdlC-B1-20200629","[1392608, 1395807, 1393200, 1360299, 1392558, 1664563, 1390539, 1394613, 1361281]"
"CBN-PdlC-B1-20200722","[1392608, 1395807, 1412857, 1393200, 1394643, 1392539, 1395870, 1392612, 1360299]"
"CBN-PdlC-B1-20200812","[1392608, 1395807, 1412857, 1394643, 1392611, 1360299, 1647128, 1392612, 1392558]"
"CBN-PdlC-B2-20130807","[1392608, 1395807, 1392539, 1392535, 1394911, 1394910, 1360299, 1395870, 1395862]"
"CBN-PdlC-B2-20130903","[1392608, 1395807, 1360299, 1392535, 1392539, 1392612, 1393200, 1389929, 1388793]"
"CBN-PdlC-B2-20140721","[1392608, 1392535, 1360299, 1395807, 1392611, 1392323, 1392539, 1392534, 1392612]"
"CBN-PdlC-B2-20140811","[1392608, 1395807, 1392539, 1395870, 1392535, 1360299, 1392612, 1394911, 1388793]"
"CBN-PdlC-B2-20140901","[1392608, 1395807, 1392539, 1392535, 1360299, 1393200, 1389929, 1392612, 1392611]"
"CBN-PdlC-B2-20150701","[1392608, 1395807, 1392539, 1392535, 1394911, 1388793, 1393200, 1392534, 1397535]"
"CBN-PdlC-B2-20150720","[1392608, 1395807, 1392535, 1392539, 1395870, 1360299, 1392323, 1392612, 1392534]"
"CBN-PdlC-B2-20150810","[1392608, 1395807, 1392539, 1392535, 1647128, 1395870, 1360299, 1389929, 1394910]"
"CBN-PdlC-B2-20150831","[1392608, 1395807, 1392535, 1392539, 1519650, 1392323, 1360299, 1647128, 1395870]"
"CBN-PdlC-B2-20160705","[1392608, 1395807, 1392535, 1394911, 1392323, 1397535, 1392539, 1392534, 1394910]"
"CBN-PdlC-B2-20160726","[1392608, 1395807, 1392535, 1392539, 1412857, 1392323, 1360299, 1389929, 1394643]"
"CBN-PdlC-B2-20170816","[1392608, 1395807, 1392539, 1392535, 1389929, 1392323, 1395870, 1394911, 1360299]"
"CBN-PdlC-B2-20170906","[1392608, 1395807, 1392535, 1392323, 1392534, 1392539, 1394911, 1360299, 1392558]"
"CBN-PdlC-B2-20180702","[1392608, 1395807, 1392535, 1392534, 1397535, 1394911, 1394910, 1392323, 1395862]"
"CBN-PdlC-B2-20180723","[1392608, 1395807, 1392535, 1392539, 1395870, 1392534, 1388793, 1389929, 1394911]"
"CBN-PdlC-B2-20180815","[1395807, 1392608, 1412857, 1392535, 1392539, 1395870, 1392534, 1360299, 1392323]"
"CBN-PdlC-B2-20180905","[1392608, 1395807, 1392535, 1392539, 1395870, 1392534, 1389929, 1394911, 1360299]"
"CBN-PdlC-B2-20190701","[1392608, 1395807, 1392535, 1392539, 1392534, 1394911, 1394910, 1393200, 1388793]"
"CBN-PdlC-B2-20190722","[1392608, 1395807, 1392539, 1392535, 1395870, 1392323, 1392534, 1412857, 1720959]"
"CBN-PdlC-B2-20190812","[1392608, 1395807, 1392323, 1395870, 1392535, 1392539, 1361281, 1360299, 1389929]"
"CBN-PdlC-B2-20190909","[1392608, 1395807, 1392535, 1389929, 1392539, 1412857, 1360299, 1394643, 1361281]"
"CBN-PdlC-B2-20200629","[1395807, 1390880, 1720959, 1395870, 1395990, 1394910, 1392534, 1392323, 1412857]"
"CBN-PdlC-B2-20200722","[1392608, 1395807, 1392539, 1392535, 1392611, 1392612, 1395870, 1519650, 1360299]"
"CBN-PdlC-B2-20200812","[1392608, 1395807, 1392323, 1360299, 1392611, 1720959, 1392539, 1395870, 1392535]"
"CBN-PdlC-B3-20130807","[1395807, 1394911, 1392535, 1394643, 1392534, 1397535, 1392539, 1392608, 1393200]"
"CBN-PdlC-B3-20130903","[1395807, 1392535, 1393200, 1392539, 1394643, 1392608, 1394911, 1394910, 1397535]"
"CBN-PdlC-B3-20140721","[1395807, 1394911, 1392539, 1392608, 1392535, 1397535, 1393200, 1394910, 1392534]"
"CBN-PdlC-B3-20140811","[1395807, 1392539, 1394643, 1412857, 1392608, 1393200, 1392535, 1394911, 1397535]"
"CBN-PdlC-B3-20140901","[1395807, 1412857, 1392539, 1392535, 1393200, 1392534, 1392608, 1392558, 1394911]"
"CBN-PdlC-B3-20150701","[1395807, 1394911, 1392534, 1397535, 1392539, 1392535, 1392608, 1412857, 1394643]"
"CBN-PdlC-B3-20150810","[1395807, 1412857, 1393200, 1392539, 1394911, 1392535, 1394643, 1392608, 1392534]"
"CBN-PdlC-B3-20150831","[1395807, 1412857, 1393200, 1394643, 1392608, 1392558, 1394911, 1392539, 1392535]"
"CBN-PdlC-B3-20160705","[1395807, 1393200, 1394911, 1412857, 1392608, 1397535, 1394643, 1392539, 1392535]"
"CBN-PdlC-B3-20160726","[1395807, 1393200, 1412857, 1394643, 1394911, 1397535, 1392608, 1392539, 1392535]"
"CBN-PdlC-B3-20170816","[1395807, 1412857, 1394643, 1392608, 1394911, 1392539, 1393200, 1392535, 1392534]"
"CBN-PdlC-B3-20170906","[1395807, 1412857, 1394643, 1392608, 1393200, 1392558, 1394911, 1394910, 1392534]"
"CBN-PdlC-B3-20180702","[1395807, 1392608, 1394911, 1393200, 1397535, 1394643, 1394910, 1397500, 1392535]"
"CBN-PdlC-B3-20180723","[1395807, 1393200, 1392608, 1394911, 1392539, 1394643, 1392535, 1392534, 1397535]"
"CBN-PdlC-B3-20180815","[1395807, 1392608, 1393200, 1394643, 1392539, 1412857, 1392534, 1388793, 1394911]"
"CBN-PdlC-B3-20180905","[1395807, 1412857, 1394643, 1392558, 1393200, 1392539, 1394911, 1392608, 1392535]"
"CBN-PdlC-B3-20190701","[1395807, 1392608, 1392539, 1394911, 1394643, 1741808, 1397535, 1394910, 1392534]"
"CBN-PdlC-B3-20190722","[1395807, 1394643, 1412857, 1392608, 1393200, 1394911, 1392539, 1392323, 1742052]"
"CBN-PdlC-B3-20190812","[1395807, 1412857, 1393200, 1392323, 1394643, 1392608, 1361281, 1392539, 1392534]"
"CBN-PdlC-B3-20190909","[1395807, 1394643, 1392608, 1412857, 1392539, 1390793, 1389929, 1359835, 1519650]"
"CBN-PdlC-B3-20200629","[1395807, 1392608, 1394910, 1392539, 1392323, 1394911, 1388793, 1412857, 1664563]"
"CBN-PdlC-B3-20200722","[1395807, 1412857, 1393200, 1394643, 1392539, 1392608, 1394911, 1392535, 1397535]"
"CBN-PdlC-B3-20200812","[1395807, 1412857, 1393200, 1394643, 1392539, 1394911, 1392535, 1392608, 1392558]"
"CBN-PdlC-B4-20130807","[1397475, 1395807, 1393200, 1394911, 1412857, 1392608, 1392539, 1392323, 1395190]"
"CBN-PdlC-B4-20130903","[1397475, 1395807, 1395190, 1392539, 1393200, 1392608, 1389929, 1395870, 1395862]"
"CBN-PdlC-B4-20140721","[1397475, 1393200, 1392608, 1395807, 1395190, 1412857, 1741903, 1394643, 1392539]"
"CBN-PdlC-B4-20140811","[1397475, 1395190, 1395807, 1389929, 1392608, 1412857, 1394911, 1392539, 1395870]"
"CBN-PdlC-B4-20140901","[1397475, 1395190, 1395807, 1392539, 1392608, 1389929, 1392558, 1393200, 1412857]"
"CBN-PdlC-B4-20150701","[1397475, 1395807, 1394911, 1395190, 1392608, 1393200, 1412857, 1395870, 1394910]"
"CBN-PdlC-B4-20150810","[1397475, 1393200, 1395807, 1392608, 1395190, 1389929, 1390674, 1392539, 1395870]"
"CBN-PdlC-B4-20150831","[1397475, 1395807, 1392608, 1395190, 1389929, 1393200, 1392558, 1395870, 1391648]"
"CBN-PdlC-B4-20160726","[1397475, 1392608, 1393200, 1395190, 1395807, 1392558, 1397535, 1741903, 1412857]"
"CBN-PdlC-B4-20170816","[1397475, 1395807, 1392608, 1393200, 1395190, 1741903, 1389929, 1392558, 1392534]"
"CBN-PdlC-B4-20170906","[1397475, 1395190, 1395807, 1392608, 1741903, 1395870, 1360591, 1393200, 1391648]"
"CBN-PdlC-B4-20180702","[1397475, 1395807, 1395190, 1392608, 1395805, 1393200, 1395870, 1741903, 1737701]"
"CBN-PdlC-B4-20180723","[1397475, 1392608, 1395807, 1395190, 1393200, 1389929, 1392539, 1395805, 1395870]"
"CBN-PdlC-B4-20180815","[1397475, 1392608, 1395807, 1393200, 1389929, 1395805, 1395190, 1392539, 1741903]"
"CBN-PdlC-B4-20180905","[1397475, 1392608, 1395807, 1393200, 1395190, 1392558, 1412857, 1741903, 1395870]"
"CBN-PdlC-B4-20190701","[1397475, 1395805, 1392608, 1395190, 1741903, 1395807, 1393200, 1397535, 1395862]"
"CBN-PdlC-B4-20190722","[1397475, 1392608, 1395807, 1395190, 1393200, 1741903, 1395870, 1389929, 1395805]"
"CBN-PdlC-B4-20190812","[1397475, 1392608, 1395190, 1395807, 1395870, 1393200, 1741903, 1398471, 1391648]"
"CBN-PdlC-B4-20190909","[1397475, 1392608, 1395190, 1741903, 1395807, 1389929, 1395870, 1395805, 1393200]"
"CBN-PdlC-B4-20200629","[1397475, 1395807, 1395190, 1395805, 1392608, 1741903, 1394911, 1395870, 1360591]"
"CBN-PdlC-B4-20200722","[1397475, 1392608, 1393200, 1395807, 1412857, 1392539, 1394911, 1741903, 1395190]"
