"quadrat_id","species_ids"
"CBN-PdlC-A2-20140721","[1395807, 1412857, 1394643, 1392539, 1392535, 1394911, 1392608, 1394910, 1392558, 1388793, 1392534, 1519650, 1737701, 1392323, 1395862]"
"CBN-PdlC-A2-20140901","[1395807, 1412857, 1392535, 1392539, 1394643, 1392608, 1389929, 1394911, 1394910, 1392534, 1388793, 1392553, 1647128, 1392558, 1359835]"
"CBN-PdlC-A2-20150720","[1395807, 1412857, 1394910, 1392608, 1392535, 1395870, 1394643, 1394911, 1392539, 1392558, 1393200, 1397500, 1742052, 1737701, 1397535]"
"CBN-PdlC-A2-20150810","[1395807, 1412857, 1392608, 1392539, 1394643, 1394910, 1393200, 1359835, 1395870, 1394911, 1392535, 1519650, 1647128, 1388793, 1392558]"
"CBN-PdlC-A2-20150831","[1395807, 1412857, 1392608, 1394643, 1392535, 1393200, 1392539, 1394910, 1394911, 1392558, 1519650, 1395870, 1390793, 1392534, 1392323]"
"CBN-PdlC-A2-20160705","[1395807, 1393200, 1392608, 1412857, 1394911, 1392535, 1392539, 1394643, 1394910, 1392558, 1392323, 1397535, 1392534, 1395862, 1395870]"
"CBN-PdlC-A2-20160726","[1395807, 1412857, 1393200, 1392535, 1392539, 1392608, 1395862, 1394910, 1394911, 1395870, 1397500, 1389929, 1388793, 1394643, 1647128]"
"CBN-PdlC-A2-20170816","[1395807, 1412857, 1394643, 1393200, 1392608, 1392539, 1395870, 1394910, 1392535, 1394911, 1392558, 1395862, 1389929, 1388793, 1737701]"
"CBN-PdlC-A2-20180702","[1395807, 1393200, 1394911, 1394643, 1392608, 1392535, 1394910, 1397535, 1392534, 1412857, 1392558, 1392539, 1392323, 1395862, 1664563]"
"CBN-PdlC-A2-20180723","[1395807, 1393200, 1392608, 1392539, 1394911, 1394910, 1394643, 1392535, 1395862, 1388793, 1412857, 1647128, 1395870, 1389929, 1741880]"
"CBN-PdlC-A2-20180815","[1395807, 1412857, 1393200, 1392608, 1392558, 1392539, 1394910, 1394643, 1392323, 1395870, 1395862, 1359835, 1394911, 1392535, 1392611]"
"CBN-PdlC-A2-20180905","[1395807, 1412857, 1392608, 1394910, 1394911, 1392535, 1392558, 1389929, 1392539, 1392323, 1359835, 1394643, 1395870, 1395862, 1519650]"
"CBN-PdlC-A2-20190701","[1395807, 1392608, 1394911, 1393200, 1392535, 1394910, 1397500, 1392534, 1392539, 1394643, 1397535, 1389929, 1737507, 1392323, 1741808]"
"CBN-PdlC-A2-20190722","[1395807, 1412857, 1394643, 1392608, 1392539, 1392534, 1392558, 1394910, 1393200, 1392535, 1395870, 1397500, 1359835, 1392323, 1395862]"
"CBN-PdlC-A2-20190812","[1395807, 1412857, 1392608, 1394643, 1394910, 1392539, 1359835, 1392558, 1390815, 1389929, 1395870, 1395862, 1393200, 1392323, 1390910]"
"CBN-PdlC-A2-20190909","[1395807, 1412857, 1394643, 1392539, 1392608, 1389929, 1359835, 1395862, 1395870, 1394910, 1392558, 1647128, 1394641, 1390793, 1392662]"
"CBN-PdlC-A2-20200629","[1392608, 1395807, 1392323, 1664563, 1392558, 1392539, 1390880, 1360299, 1394613, 1412857, 1393200, 1720959, 1390764, 1361281, 1395990]"
"CBN-PdlC-A2-20200722","[1395807, 1412857, 1392539, 1392608, 1393200, 1394643, 1392558, 1392535, 1394910, 1395870, 1397500, 1359835, 1413421, 1360269, 1397535]"
"CBN-PdlC-A2-20200812","[1395807, 1392608, 1393200, 1394910, 1412857, 1392539, 1392558, 1359835, 1394643, 1394366, 1395870, 1395862, 1737701, 1392323, 1647128]"
"CBN-PdlC-A3-20130807","[1395807, 1392608, 1412857, 1394643, 1394911, 1392535, 1392539, 1392534, 1393200, 1397535, 1392323, 1395870, 1392558, 1360299, 1359835]"
"CBN-PdlC-A3-20130903","[1395807, 1392608, 1394643, 1412857, 1393200, 1392539, 1392535, 1392534, 1397535, 1392558, 1394911, 1397500, 1395870, 1395868, 1360269]"
"CBN-PdlC-A3-20140721","[1392608, 1395807, 1393200, 1412857, 1394643, 1392539, 1392558, 1397500, 1392534, 1394910, 1397535, 1360299, 1394911, 1395862, 1392323]"
"CBN-PdlC-A3-20140811","[1395807, 1392608, 1412857, 1394643, 1392539, 1392558, 1393200, 1395870, 1394911, 1397535, 1359835, 1392534, 1392535, 1394910, 1390539]"
"CBN-PdlC-A3-20140901","[1392608, 1395807, 1412857, 1394643, 1392539, 1393200, 1389929, 1392558, 1394910, 1392535, 1397535, 1737507, 1360299, 1392534, 1394911]"
"CBN-PdlC-A3-20150701","[1395807, 1392608, 1394643, 1412857, 1394911, 1393200, 1392539, 1397500, 1397535, 1392535, 1392534, 1737507, 1392558, 1394910, 1741880]"
"CBN-PdlC-A3-20150720","[1395807, 1392608, 1412857, 1394643, 1394911, 1359835, 1392558, 1392539, 1742052, 1519650, 1393200, 1362396, 1390639, 1395870, 1397500]"
"CBN-PdlC-A3-20150810","[1395807, 1412857, 1392608, 1394643, 1392539, 1393200, 1394911, 1395870, 1397500, 1392535, 1392558, 1392534, 1505431, 1741880, 1397535]"
"CBN-PdlC-A3-20150831","[1392608, 1395807, 1412857, 1394643, 1392539, 1392558, 1393200, 1392535, 1394911, 1395870, 1519650, 1390793, 1392534, 1742052, 1395862]"
"CBN-PdlC-A3-20160705","[1392608, 1412857, 1395807, 1393200, 1394643, 1394911, 1392558, 1397535, 1392323, 1392539, 1392534, 1397500, 1392535, 1394910, 1390793]"
"CBN-PdlC-A3-20160726","[1395807, 1412857, 1392608, 1393200, 1394643, 1392539, 1392558, 1392535, 1397535, 1392534, 1394911, 1359835, 1394542, 1647128, 1395870]"
"CBN-PdlC-A3-20170816","[1395807, 1412857, 1394643, 1393200, 1392608, 1392539, 1392558, 1737507, 1359835, 1394911, 1392323, 1394910, 1397535, 1519650, 1392535]"
"CBN-PdlC-A3-20170906","[1412857, 1395807, 1392608, 1394643, 1392558, 1393200, 1395862, 1392539, 1394911, 1359835, 1394366, 1394910, 1397535, 1392534, 1392535]"
"CBN-PdlC-A3-20180702","[1394643, 1395807, 1393200, 1392534, 1392608, 1412857, 1394911, 1394910, 1397535, 1392539, 1392535, 1397500, 1392323, 1664563, 1392558]"
"CBN-PdlC-A3-20180723","[1395807, 1392608, 1392539, 1394643, 1393200, 1412857, 1392535, 1392534, 1394911, 1741808, 1397535, 1550182, 1388793, 1741880, 1392541]"
"CBN-PdlC-A3-20180815","[1395807, 1392608, 1412857, 1394643, 1392539, 1393200, 1392535, 1397535, 1388793, 1392558, 1505431, 1394911, 1395862, 1392552, 1392534]"
"CBN-PdlC-A3-20180905","[1412857, 1395807, 1392558, 1392608, 1394643, 1393200, 1392539, 1394910, 1392535, 1392534, 1519650, 1742053, 1359835, 1397535, 1394366]"
"CBN-PdlC-A3-20190701","[1393200, 1395807, 1392534, 1392535, 1397535, 1392539, 1392608, 1394911, 1394643, 1392558, 1741808, 1412857, 1394910, 1397500, 1392552]"
"CBN-PdlC-A3-20190722","[1395807, 1392608, 1412857, 1393200, 1394643, 1392539, 1392558, 1397500, 1395870, 1742052, 1394911, 1394540, 1397535, 1394641, 1392534]"
"CBN-PdlC-A3-20190812","[1395807, 1392608, 1412857, 1393200, 1394643, 1392558, 1392539, 1359835, 1360269, 1395862, 1395870, 1742052, 1357608, 1394910, 1519650]"
"CBN-PdlC-A3-20190909","[1395807, 1392608, 1412857, 1394643, 1392558, 1392539, 1359835, 1742052, 1390793, 1393200, 1395870, 1395862, 1394540, 1389929, 1519650]"
"CBN-PdlC-A3-20200629","[1395807, 1395990, 1392323, 1392608, 1390539, 1392558, 1389603, 1394613, 1384482, 1412857, 1664563, 1390760, 1394910, 1390764, 1741808]"
"CBN-PdlC-A3-20200722","[1392608, 1395807, 1412857, 1394643, 1392539, 1393200, 1392558, 1395870, 1392323, 1394910, 1397535, 1550182, 1394911, 1395862, 1392535]"
"CBN-PdlC-A3-20200812","[1395807, 1392608, 1412857, 1393200, 1392539, 1394643, 1360269, 1392558, 1394910, 1742053, 1395870, 1737507, 1392535, 1394911, 1359835]"
"CBN-PdlC-A4-20130807","[1395807, 1392608, 1397475, 1392534, 1393200, 1394911, 1392558, 1392535, 1397535, 1395870, 1392537, 1360269, 1392553, 1392539, 1395190]"
"CBN-PdlC-A4-20130903","[1392608, 1395807, 1397475, 1393200, 1392539, 1397535, 1394911, 1392535, 1392558, 1392534, 1388793, 1389929, 1360299, 1505431, 1395862]"
"CBN-PdlC-A4-20140811","[1392608, 1395807, 1393200, 1397475, 1412857, 1392558, 1397535, 1395190, 1392535, 1392611, 1392539, 1397500, 1395870, 1519650, 1390793]"
"CBN-PdlC-A4-20140901","[1392608, 1397475, 1393200, 1395807, 1392558, 1395190, 1392539, 1359835, 1397500, 1741903, 1395870, 1395990, 1388793, 1647128, 1389929]"
"CBN-PdlC-A4-20150701","[1392608, 1393200, 1395807, 1397475, 1394911, 1392539, 1395190, 1397500, 1397535, 1741880, 1394643, 1395870, 1392535, 1392323, 1392558]"
"CBN-PdlC-A4-20150810","[1395807, 1392608, 1393200, 1397475, 1392539, 1412857, 1394911, 1392558, 1397500, 1392535, 1397535, 1394643, 1395190, 1393679, 1395870]"
"CBN-PdlC-A4-20150831","[1392608, 1395807, 1397475, 1393200, 1412857, 1392558, 1392539, 1395190, 1741903, 1393679, 1394643, 1397500, 1395870, 1394911, 1392535]"
"CBN-PdlC-A4-20160705","[1392608, 1393200, 1397475, 1395807, 1394911, 1392534, 1397535, 1392535, 1397500, 1392539, 1392553, 1392558, 1412857, 1395190, 1360299]"
"CBN-PdlC-A4-20160726","[1392608, 1395807, 1393200, 1397475, 1392535, 1412857, 1392558, 1397535, 1392534, 1395870, 1397500, 1395190, 1392539, 1392611, 1505431]"
"CBN-PdlC-A4-20170816","[1392608, 1397475, 1395807, 1393200, 1392558, 1392539, 1359835, 1519650, 1388793, 1395190, 1392323, 1360299, 1412857, 1395805, 1394911]"
"CBN-PdlC-A4-20170906","[1392608, 1397475, 1395807, 1393200, 1392558, 1392535, 1397535, 1395190, 1394911, 1359835, 1392534, 1392539, 1394643, 1519650, 1412857]"
"CBN-PdlC-A4-20180702","[1397475, 1392608, 1393200, 1395807, 1394911, 1392534, 1392535, 1397535, 1397500, 1664563, 1737507, 1395190, 1394643, 1394910, 1741903]"
"CBN-PdlC-A4-20180723","[1392608, 1393200, 1395807, 1392539, 1392535, 1397475, 1394911, 1397535, 1392534, 1397500, 1389929, 1392553, 1394643, 1392558, 1505431]"
"CBN-PdlC-A4-20180815","[1397475, 1393200, 1392608, 1395807, 1392539, 1505431, 1388793, 1395190, 1392535, 1394911, 1395862, 1392553, 1392558, 1397535, 1395805]"
"CBN-PdlC-A4-20180905","[1397475, 1392608, 1393200, 1395807, 1395190, 1392558, 1392535, 1392553, 1394911, 1392323, 1359835, 1392534, 1741903, 1395870, 1392611]"
"CBN-PdlC-A4-20190701","[1397475, 1392608, 1393200, 1395807, 1394911, 1397500, 1392558, 1741903, 1395190, 1392534, 1397535, 1394910, 1395805, 1395942, 1360299]"
"CBN-PdlC-A4-20190722","[1397475, 1392608, 1393200, 1395807, 1395190, 1392539, 1390764, 1741903, 1394643, 1393679, 1392558, 1397500, 1394911, 1360299, 1397535]"
"CBN-PdlC-A4-20190812","[1397475, 1392608, 1395807, 1395190, 1393200, 1392611, 1392323, 1741903, 1392558, 1394643, 1420558, 1412857, 1391648, 1395805, 1395870]"
"CBN-PdlC-A4-20190909","[1397475, 1392608, 1395807, 1393200, 1392539, 1395190, 1360299, 1741903, 1392558, 1395805, 1389929, 1359835, 1394643, 1519650, 1395862]"
"CBN-PdlC-A4-20200629","[1397475, 1392608, 1393200, 1395807, 1361281, 1395190, 1392534, 1388793, 1361347, 1741903, 1392558, 1361389, 1392323, 1664563, 1397535]"
"CBN-PdlC-A4-20200722","[1397475, 1392608, 1393200, 1395807, 1392539, 1395190, 1741903, 1394911, 1388793, 1397500, 1394643, 1395805, 1392535, 1647128, 1394910]"
"CBN-PdlC-A4-20200812","[1397475, 1392608, 1395807, 1393200, 1392535, 1392534, 1395190, 1394911, 1392539, 1397535, 1651162, 1392558, 1392323, 1361281, 1394910]"
"CBN-PdlC-A5-20130807","[1395807, 1395870, 1397475, 1360269, 1394911, 1397535, 1392539, 1392558, 1395190, 1392608, 1362396, 1395862, 1412857, 1392535, 1393200]"
"CBN-PdlC-A5-20130903","[1395807, 1359835, 1395870, 1395862, 1397475, 1389929, 1362396, 1394911, 1360269, 1392608, 1392539, 1392558, 1394910, 1412857, 1741903]"
"CBN-PdlC-A5-20140721","[1395807, 1397475, 1394911, 1395870, 1392539, 1392608, 1392535, 1397500, 1393200, 1392558, 1412857, 1397535, 1393679, 1395862, 1395190]"
"CBN-PdlC-A5-20140811","[1395807, 1395870, 1392608, 1392558, 1412857, 1360269, 1397535, 1392539, 1395862, 1394911, 1519650, 1359835, 1393679, 1390539, 1390793]"
"CBN-PdlC-A5-20150701","[1395807, 1392539, 1395870, 1394911, 1392608, 1392535, 1397475, 1392534, 1397535, 1412857, 1397500, 1393200, 1741880, 1360269, 1394643]"
"CBN-PdlC-A5-20150831","[1395807, 1397475, 1395870, 1392608, 1392535, 1360269, 1394911, 1359835, 1392539, 1412857, 1398471, 1395862, 1519650, 1392558, 1393679]"
"CBN-PdlC-A5-20160705","[1395807, 1397475, 1394911, 1397535, 1397500, 1392535, 1412857, 1392558, 1392534, 1393200, 1392539, 1392323, 1395190, 1392608, 1361281]"
"CBN-PdlC-A5-20160726","[1395807, 1397475, 1392535, 1392608, 1392558, 1392534, 1392539, 1359835, 1393200, 1395870, 1394911, 1393679, 1397535, 1395190, 1396869]"
"CBN-PdlC-A5-20170816","[1397475, 1395807, 1359835, 1741903, 1392558, 1395190, 1392608, 1412857, 1394643, 1393200, 1395990, 1395862, 1398471, 1395870, 1393679]"
"CBN-PdlC-A5-20170906","[1395807, 1359835, 1412857, 1392558, 1395870, 1392608, 1397475, 1394911, 1395862, 1393679, 1396253, 1361389, 1395990, 1393200, 1741903]"
"CBN-PdlC-A5-20180815","[1395807, 1392539, 1393200, 1412857, 1392608, 1395862, 1394911, 1397475, 1398471, 1389929, 1392535, 1396253, 1397535, 1395805, 1360269]"
"CBN-PdlC-A5-20180905","[1395807, 1392558, 1412857, 1396253, 1397475, 1392608, 1395870, 1359835, 1392323, 1392539, 1361281, 1397535, 1519650, 1395990, 1393679]"
"CBN-PdlC-A5-20190909","[1397475, 1395807, 1359835, 1647128, 1392558, 1398471, 1392539, 1392608, 1389929, 1394540, 1393679, 1390764, 1395862, 1395870, 1720959]"
"CBN-PdlC-A5-20200722","[1395807, 1397475, 1395870, 1393200, 1360269, 1393679, 1359835, 1394911, 1392608, 1396253, 1412857, 1392539, 1362396, 1390764, 1397500]"
"CBN-PdlC-A6-20130807","[1397475, 1395807, 1395190, 1395870, 1393200, 1360269, 1392608, 1741903, 1391648, 1394911, 1392558, 1397500, 1395862, 1394910, 1741661]"
"CBN-PdlC-A6-20130903","[1397475, 1395807, 1395190, 1392608, 1392539, 1395862, 1395870, 1393200, 1741903, 1389929, 1398471, 1395805, 1360269, 1741661, 1394910]"
"CBN-PdlC-A6-20140630","[1397475, 1395807, 1392608, 1395870, 1395805, 1395862, 1737507, 1741808, 1390793, 1664563, 1392323, 1395190, 1395868, 1412857, 1394910]"
"CBN-PdlC-A6-20140721","[1397475, 1395807, 1395190, 1395870, 1392608, 1741903, 1393200, 1360269, 1392558, 1392539, 1394911, 1412857, 1389929, 1395805, 1390764]"
"CBN-PdlC-A6-20140901","[1397475, 1395807, 1389929, 1395862, 1395190, 1392608, 1741903, 1395870, 1390910, 1395805, 1398471, 1392558, 1360269, 1720959, 1359835]"
"CBN-PdlC-A6-20150701","[1397475, 1395807, 1393200, 1395870, 1395190, 1360269, 1741903, 1392608, 1395868, 1392539, 1395805, 1394911, 1395862, 1412857, 1397500]"
"CBN-PdlC-A6-20150810","[1397475, 1395807, 1393200, 1395190, 1395870, 1389929, 1359835, 1392608, 1395862, 1741903, 1392558, 1392539, 1360269, 1664563, 1398471]"
"CBN-PdlC-A6-20150831","[1397475, 1395807, 1395870, 1395190, 1392608, 1741903, 1395862, 1389929, 1359835, 1392558, 1393200, 1398471, 1391648, 1647128, 1395990]"
"CBN-PdlC-A6-20160705","[1397475, 1395807, 1395190, 1395870, 1393200, 1741903, 1392608, 1394911, 1412857, 1397500, 1400101, 1397535, 1358517, 1360590, 1741880]"
"CBN-PdlC-A6-20160726","[1397475, 1395807, 1395190, 1393200, 1395870, 1741903, 1392608, 1360269, 1392558, 1362396, 1389929, 1359835, 1391648, 1720959, 1741661]"
"CBN-PdlC-A6-20170816","[1397475, 1395807, 1741903, 1395190, 1395862, 1392608, 1395870, 1741661, 1391412, 1395805, 1420558, 1392558, 1360269, 1395990, 1720959]"
"CBN-PdlC-A6-20170906","[1397475, 1395807, 1395190, 1395870, 1392608, 1741903, 1391648, 1360591, 1395805, 1395862, 1359835, 1392558, 1393200, 1395990, 1420558]"
"CBN-PdlC-A6-20180702","[1397475, 1393200, 1395807, 1395190, 1392558, 1397535, 1397500, 1395870, 1392608, 1741903, 1392323, 1395862, 1394911, 1392534, 1395805]"
"CBN-PdlC-A6-20180723","[1397475, 1395807, 1393200, 1395190, 1395870, 1392608, 1741903, 1360269, 1395862, 1395805, 1392539, 1389929, 1395868, 1392558, 1737701]"
"CBN-PdlC-A6-20180815","[1397475, 1395807, 1393200, 1395805, 1395190, 1395862, 1389929, 1392608, 1395870, 1420558, 1741903, 1388793, 1392539, 1398471, 1394542]"
"CBN-PdlC-A6-20180905","[1397475, 1395807, 1741903, 1395190, 1395870, 1395862, 1395805, 1393200, 1392608, 1392558, 1395990, 1360269, 1741661, 1360591, 1420558]"
"CBN-PdlC-A6-20190701","[1397475, 1393200, 1395807, 1392608, 1397500, 1394911, 1741903, 1360269, 1395805, 1397535, 1395862, 1395190, 1360590, 1395870, 1392558]"
"CBN-PdlC-A6-20190722","[1397475, 1395807, 1395870, 1393200, 1395190, 1741903, 1393679, 1392558, 1395805, 1392608, 1395862, 1360269, 1389929, 1395868, 1390910]"
"CBN-PdlC-A6-20190812","[1397475, 1395807, 1393200, 1741903, 1395190, 1395870, 1392558, 1392608, 1395862, 1398471, 1390764, 1389929, 1400101, 1391648, 1393679]"
"CBN-PdlC-A6-20190909","[1397475, 1395807, 1395870, 1395805, 1389929, 1392558, 1395862, 1741903, 1395190, 1361079, 1359835, 1392608, 1398471, 1393200, 1360591]"
"CBN-PdlC-A6-20200722","[1397475, 1395807, 1393200, 1395870, 1395190, 1741903, 1360269, 1392558, 1392608, 1360590, 1397535, 1389929, 1395862, 1398471, 1391648]"
"CBN-PdlC-A6-20200812","[1395807, 1397475, 1393200, 1395870, 1741903, 1395190, 1392608, 1361281, 1389929, 1397500, 1395862, 1360269, 1398471, 1392558, 1359835]"
"CBN-PdlC-B1-20130807","[1392608, 1395807, 1393200, 1394911, 1395870, 1412857, 1397535, 1360299, 1392539, 1394643, 1392612, 1392611, 1392535, 1360269, 1392534]"
"CBN-PdlC-B1-20130903","[1392608, 1395807, 1393200, 1394643, 1360299, 1392612, 1392539, 1395862, 1412857, 1389929, 1395868, 1394911, 1394641, 1388793, 1394910]"
"CBN-PdlC-B1-20140721","[1392608, 1395807, 1393200, 1394643, 1360299, 1392539, 1392558, 1392611, 1392612, 1397500, 1412857, 1394911, 1356424, 1395870, 1397535]"
"CBN-PdlC-B1-20140811","[1392608, 1395807, 1393200, 1392539, 1412857, 1392611, 1395870, 1394643, 1360299, 1519650, 1392612, 1392558, 1397500, 1550182, 1394911]"
"CBN-PdlC-B1-20140901","[1392608, 1395807, 1393200, 1394643, 1412857, 1392539, 1360299, 1389929, 1550182, 1392612, 1394848, 1392611, 1392558, 1359835, 1395862]"
"CBN-PdlC-B1-20150701","[1392608, 1395807, 1394643, 1394911, 1393200, 1412857, 1392539, 1397535, 1741880, 1397500, 1392558, 1360299, 1392534, 1741808, 1392535]"
"CBN-PdlC-B1-20150720","[1392608, 1395807, 1412857, 1394643, 1393200, 1392612, 1395870, 1392611, 1392539, 1360299, 1397500, 1394911, 1550182, 1390639, 1742052]"
"CBN-PdlC-B1-20150810","[1392608, 1395807, 1393200, 1412857, 1394643, 1392539, 1395870, 1392611, 1392612, 1519650, 1550182, 1360299, 1392558, 1396857, 1741880]"
"CBN-PdlC-B1-20150831","[1392608, 1395807, 1412857, 1392611, 1393200, 1394643, 1395870, 1360299, 1392558, 1392612, 1390793, 1742052, 1392539, 1742053, 1390639]"
"CBN-PdlC-B1-20160705","[1392608, 1395807, 1393200, 1412857, 1394643, 1394911, 1397500, 1393679, 1392558, 1397535, 1360299, 1392539, 1737701, 1392323, 1395870]"
"CBN-PdlC-B1-20160726","[1392608, 1395807, 1412857, 1393200, 1360299, 1395870, 1392612, 1392539, 1394643, 1550182, 1394911, 1392558, 1392611, 1394910, 1394848]"
"CBN-PdlC-B1-20170816","[1392608, 1395807, 1412857, 1393200, 1394643, 1360299, 1392612, 1392539, 1550182, 1737507, 1389929, 1394641, 1395862, 1394848, 1395868]"
"CBN-PdlC-B1-20170906","[1392608, 1395807, 1412857, 1394643, 1393200, 1360299, 1392611, 1392558, 1392612, 1395862, 1550182, 1394911, 1394848, 1395870, 1392539]"
"CBN-PdlC-B1-20180702","[1392608, 1395807, 1394643, 1393200, 1737507, 1360299, 1664563, 1412857, 1397500, 1392558, 1362369, 1397535, 1395862, 1394910, 1394911]"
"CBN-PdlC-B1-20180723","[1392608, 1395807, 1394643, 1412857, 1392539, 1393200, 1392612, 1360299, 1550182, 1397500, 1395870, 1390639, 1394911, 1741808, 1392558]"
"CBN-PdlC-B1-20180815","[1392608, 1395807, 1412857, 1360299, 1392611, 1396869, 1393200, 1395870, 1392612, 1393679, 1392558, 1664563, 1395862, 1396253, 1389929]"
"CBN-PdlC-B1-20180905","[1392608, 1412857, 1393200, 1395807, 1394643, 1392558, 1392611, 1360299, 1550182, 1394840, 1737507, 1396253, 1392612, 1390793, 1394911]"
"CBN-PdlC-B1-20190701","[1392608, 1395807, 1393200, 1394643, 1360299, 1397500, 1394910, 1737507, 1741808, 1394911, 1550182, 1412857, 1392539, 1664563, 1397535]"
"CBN-PdlC-B1-20190722","[1392608, 1395807, 1412857, 1394643, 1392539, 1392612, 1392611, 1393200, 1359835, 1390639, 1395870, 1360299, 1393679, 1742052, 1392558]"
"CBN-PdlC-B1-20190812","[1392608, 1395807, 1412857, 1392611, 1394643, 1360299, 1392612, 1742052, 1392558, 1392539, 1393200, 1664563, 1390639, 1359835, 1742053]"
"CBN-PdlC-B1-20190909","[1392608, 1395807, 1412857, 1393200, 1360299, 1394643, 1392539, 1389929, 1392611, 1392612, 1394311, 1359835, 1392558, 1519650, 1742052]"
"CBN-PdlC-B1-20200629","[1392608, 1360299, 1395807, 1392558, 1664563, 1393200, 1394613, 1390539, 1392611, 1390880, 1361281, 1397500, 1392323, 1413421, 1741808]"
