"quadrat_id","species_ids"
"CBN-PdlC-A4-20160726","[1392608, 1395807, 1397475, 1393200, 1392534]"
"CBN-PdlC-A4-20170816","[1392608, 1397475, 1395807, 1393200, 1392558]"
"CBN-PdlC-A4-20170906","[1392608, 1397475, 1395807, 1393200, 1392558]"
"CBN-PdlC-A4-20180702","[1397475, 1392608, 1393200, 1395807, 1392534]"
"CBN-PdlC-A4-20180723","[1392608, 1393200, 1395807, 1392539, 1397475]"
"CBN-PdlC-A4-20180815","[1397475, 1392608, 1393200, 1395807, 1392539]"
"CBN-PdlC-A4-20180905","[1397475, 1392608, 1393200, 1395807, 1392558]"
"CBN-PdlC-A4-20190701","[1397475, 1392608, 1393200, 1394911, 1395807]"
"CBN-PdlC-A4-20190722","[1397475, 1392608, 1393200, 1395807, 1395190]"
"CBN-PdlC-A4-20190812","[1397475, 1392608, 1395807, 1393200, 1395190]"
"CBN-PdlC-A4-20190909","[1397475, 1392608, 1395807, 1393200, 1392539]"
"CBN-PdlC-A4-20200629","[1397475, 1392608, 1395807, 1393200, 1395190]"
"CBN-PdlC-A4-20200722","[1397475, 1392608, 1393200, 1395807, 1392539]"
"CBN-PdlC-A4-20200812","[1397475, 1392608, 1395807, 1393200, 1392535]"
"CBN-PdlC-A5-20130807","[1395807, 1397475, 1395870, 1394911, 1360269]"
"CBN-PdlC-A5-20130903","[1395807, 1397475, 1359835, 1395870, 1394911]"
"CBN-PdlC-A5-20140721","[1395807, 1397475, 1394911, 1395870, 1392535]"
"CBN-PdlC-A5-20140811","[1395807, 1395870, 1392608, 1359835, 1392558]"
"CBN-PdlC-A5-20150701","[1395807, 1392539, 1394911, 1395870, 1392535]"
"CBN-PdlC-A5-20150831","[1395807, 1397475, 1395870, 1392608, 1394911]"
"CBN-PdlC-A5-20160705","[1395807, 1397475, 1394911, 1392535, 1397535]"
"CBN-PdlC-A5-20160726","[1395807, 1397475, 1392608, 1393200, 1359835]"
"CBN-PdlC-A5-20170816","[1395807, 1397475, 1395862, 1359835, 1393200]"
"CBN-PdlC-A5-20170906","[1395807, 1397475, 1359835, 1412857, 1392558]"
"CBN-PdlC-A5-20180815","[1395807, 1397475, 1393200, 1392539, 1392608]"
"CBN-PdlC-A5-20180905","[1395807, 1397475, 1359835, 1392558, 1412857]"
"CBN-PdlC-A5-20190909","[1397475, 1395807, 1359835, 1392558, 1389929]"
"CBN-PdlC-A5-20200722","[1395807, 1393200, 1397475, 1395870, 1360269]"
"CBN-PdlC-A6-20130807","[1397475, 1395807, 1395190, 1393200, 1395870]"
"CBN-PdlC-A6-20130903","[1397475, 1395807, 1395190, 1392608, 1389929]"
"CBN-PdlC-A6-20140630","[1397475, 1395807, 1392608, 1395870, 1395805]"
"CBN-PdlC-A6-20140721","[1397475, 1395807, 1393200, 1395190, 1395870]"
"CBN-PdlC-A6-20140901","[1397475, 1395807, 1389929, 1395190, 1392608]"
"CBN-PdlC-A6-20150701","[1397475, 1395807, 1393200, 1395870, 1395190]"
"CBN-PdlC-A6-20150810","[1397475, 1395807, 1395190, 1393200, 1395870]"
"CBN-PdlC-A6-20150831","[1397475, 1395807, 1395870, 1395190, 1392608]"
"CBN-PdlC-A6-20160705","[1397475, 1395807, 1393200, 1395190, 1395870]"
"CBN-PdlC-A6-20160726","[1397475, 1395807, 1395190, 1393200, 1395870]"
"CBN-PdlC-A6-20170816","[1397475, 1395807, 1395190, 1741903, 1395862]"
"CBN-PdlC-A6-20170906","[1397475, 1395807, 1395190, 1393200, 1395870]"
"CBN-PdlC-A6-20180702","[1397475, 1393200, 1395807, 1395190, 1741903]"
"CBN-PdlC-A6-20180723","[1397475, 1395807, 1393200, 1395190, 1395870]"
"CBN-PdlC-A6-20180815","[1397475, 1395807, 1393200, 1395862, 1389929]"
"CBN-PdlC-A6-20180905","[1397475, 1395807, 1741903, 1395190, 1395870]"
"CBN-PdlC-A6-20190701","[1397475, 1393200, 1395807, 1392608, 1394911]"
"CBN-PdlC-A6-20190722","[1397475, 1395807, 1393200, 1395870, 1395190]"
"CBN-PdlC-A6-20190812","[1397475, 1395807, 1393200, 1741903, 1395190]"
"CBN-PdlC-A6-20190909","[1397475, 1395807, 1359835, 1395870, 1395862]"
"CBN-PdlC-A6-20200722","[1397475, 1395807, 1393200, 1395870, 1395190]"
"CBN-PdlC-A6-20200812","[1397475, 1395807, 1393200, 1395870, 1395190]"
"CBN-PdlC-B1-20130807","[1392608, 1395807, 1393200, 1412857, 1394643]"
"CBN-PdlC-B1-20130903","[1392608, 1395807, 1393200, 1394643, 1360299]"
"CBN-PdlC-B1-20140721","[1392608, 1395807, 1393200, 1360299, 1394643]"
"CBN-PdlC-B1-20140811","[1392608, 1395807, 1393200, 1412857, 1392539]"
"CBN-PdlC-B1-20140901","[1392608, 1395807, 1393200, 1412857, 1394643]"
"CBN-PdlC-B1-20150701","[1392608, 1395807, 1393200, 1394643, 1394911]"
"CBN-PdlC-B1-20150720","[1392608, 1395807, 1412857, 1394643, 1392612]"
"CBN-PdlC-B1-20150810","[1392608, 1395807, 1412857, 1393200, 1394643]"
"CBN-PdlC-B1-20150831","[1392608, 1395807, 1412857, 1392611, 1393200]"
"CBN-PdlC-B1-20160705","[1392608, 1393200, 1395807, 1412857, 1394643]"
"CBN-PdlC-B1-20160726","[1392608, 1395807, 1412857, 1393200, 1394643]"
"CBN-PdlC-B1-20170816","[1392608, 1395807, 1412857, 1393200, 1394643]"
"CBN-PdlC-B1-20170906","[1392608, 1395807, 1412857, 1394643, 1360299]"
"CBN-PdlC-B1-20180702","[1392608, 1395807, 1394643, 1393200, 1392558]"
"CBN-PdlC-B1-20180723","[1392608, 1395807, 1394643, 1393200, 1412857]"
"CBN-PdlC-B1-20180815","[1392608, 1395807, 1412857, 1360299, 1392558]"
"CBN-PdlC-B1-20180905","[1392608, 1412857, 1395807, 1393200, 1392558]"
"CBN-PdlC-B1-20190701","[1392608, 1393200, 1395807, 1394643, 1737507]"
"CBN-PdlC-B1-20190722","[1392608, 1395807, 1412857, 1394643, 1392539]"
"CBN-PdlC-B1-20190812","[1392608, 1395807, 1412857, 1392611, 1394643]"
"CBN-PdlC-B1-20190909","[1392608, 1395807, 1412857, 1393200, 1394643]"
"CBN-PdlC-B1-20200629","[1392608, 1395807, 1393200, 1360299, 1392558]"
"CBN-PdlC-B1-20200722","[1392608, 1395807, 1412857, 1393200, 1394643]"
"CBN-PdlC-B1-20200812","[1392608, 1395807, 1412857, 1394643, 1392611]"
"CBN-PdlC-B2-20130807","[1392608, 1395807, 1392539, 1392535, 1394911]"
"CBN-PdlC-B2-20130903","[1392608, 1395807, 1360299, 1392535, 1392539]"
"CBN-PdlC-B2-20140721","[1392608, 1392535, 1360299, 1395807, 1392611]"
"CBN-PdlC-B2-20140811","[1392608, 1395807, 1392539, 1395870, 1392535]"
"CBN-PdlC-B2-20140901","[1392608, 1395807, 1392539, 1392535, 1360299]"
"CBN-PdlC-B2-20150701","[1392608, 1395807, 1392539, 1392535, 1394911]"
"CBN-PdlC-B2-20150720","[1392608, 1395807, 1392535, 1392539, 1395870]"
"CBN-PdlC-B2-20150810","[1392608, 1395807, 1392539, 1392535, 1647128]"
"CBN-PdlC-B2-20150831","[1392608, 1395807, 1392535, 1392539, 1519650]"
"CBN-PdlC-B2-20160705","[1392608, 1395807, 1392535, 1394911, 1392323]"
"CBN-PdlC-B2-20160726","[1392608, 1395807, 1392535, 1392539, 1412857]"
"CBN-PdlC-B2-20170816","[1392608, 1395807, 1392539, 1392535, 1389929]"
"CBN-PdlC-B2-20170906","[1392608, 1395807, 1392535, 1392323, 1392534]"
"CBN-PdlC-B2-20180702","[1392608, 1395807, 1392535, 1392534, 1397535]"
"CBN-PdlC-B2-20180723","[1392608, 1395807, 1392535, 1392539, 1395870]"
"CBN-PdlC-B2-20180815","[1395807, 1392608, 1412857, 1392535, 1392539]"
"CBN-PdlC-B2-20180905","[1392608, 1395807, 1392535, 1392539, 1395870]"
"CBN-PdlC-B2-20190701","[1392608, 1395807, 1392535, 1392539, 1392534]"
"CBN-PdlC-B2-20190722","[1392608, 1395807, 1392539, 1392535, 1395870]"
"CBN-PdlC-B2-20190812","[1392608, 1395807, 1392323, 1395870, 1392535]"
"CBN-PdlC-B2-20190909","[1392608, 1395807, 1392535, 1389929, 1392539]"
"CBN-PdlC-B2-20200629","[1395807, 1390880, 1720959, 1395870, 1395990]"
"CBN-PdlC-B2-20200722","[1392608, 1395807, 1392539, 1392535, 1392611]"
"CBN-PdlC-B2-20200812","[1392608, 1395807, 1392323, 1360299, 1392611]"
"CBN-PdlC-B3-20130807","[1395807, 1394911, 1392535, 1394643, 1392534]"
"CBN-PdlC-B3-20130903","[1395807, 1392535, 1393200, 1392539, 1394643]"
"CBN-PdlC-B3-20140721","[1395807, 1394911, 1392539, 1392608, 1392535]"
"CBN-PdlC-B3-20140811","[1395807, 1392539, 1394643, 1412857, 1392608]"
"CBN-PdlC-B3-20140901","[1395807, 1412857, 1392539, 1392535, 1393200]"
"CBN-PdlC-B3-20150701","[1395807, 1394911, 1392534, 1397535, 1392539]"
"CBN-PdlC-B3-20150810","[1395807, 1412857, 1393200, 1392539, 1394911]"
"CBN-PdlC-B3-20150831","[1395807, 1412857, 1393200, 1394643, 1392608]"
"CBN-PdlC-B3-20160705","[1395807, 1393200, 1394911, 1412857, 1392608]"
"CBN-PdlC-B3-20160726","[1395807, 1393200, 1412857, 1394643, 1394911]"
"CBN-PdlC-B3-20170816","[1395807, 1412857, 1394643, 1392608, 1394911]"
"CBN-PdlC-B3-20170906","[1395807, 1412857, 1394643, 1392608, 1393200]"
"CBN-PdlC-B3-20180702","[1395807, 1392608, 1394911, 1393200, 1397535]"
"CBN-PdlC-B3-20180723","[1395807, 1393200, 1392608, 1394911, 1392539]"
"CBN-PdlC-B3-20180815","[1395807, 1392608, 1393200, 1394643, 1392539]"
"CBN-PdlC-B3-20180905","[1395807, 1412857, 1394643, 1392558, 1393200]"
"CBN-PdlC-B3-20190701","[1395807, 1392608, 1392539, 1394911, 1394643]"
"CBN-PdlC-B3-20190722","[1395807, 1394643, 1412857, 1392608, 1393200]"
"CBN-PdlC-B3-20190812","[1395807, 1412857, 1393200, 1392323, 1394643]"
"CBN-PdlC-B3-20190909","[1395807, 1394643, 1392608, 1412857, 1392539]"
"CBN-PdlC-B3-20200629","[1395807, 1392608, 1394910, 1392539, 1392323]"
"CBN-PdlC-B3-20200722","[1395807, 1412857, 1393200, 1394643, 1392539]"
"CBN-PdlC-B3-20200812","[1395807, 1412857, 1393200, 1394643, 1392539]"
"CBN-PdlC-B4-20130807","[1397475, 1395807, 1393200, 1394911, 1412857]"
"CBN-PdlC-B4-20130903","[1397475, 1395807, 1395190, 1392539, 1393200]"
"CBN-PdlC-B4-20140721","[1397475, 1393200, 1392608, 1395807, 1395190]"
"CBN-PdlC-B4-20140811","[1397475, 1395190, 1395807, 1389929, 1392608]"
"CBN-PdlC-B4-20140901","[1397475, 1395190, 1395807, 1392539, 1392608]"
"CBN-PdlC-B4-20150701","[1397475, 1395807, 1394911, 1395190, 1392608]"
"CBN-PdlC-B4-20150810","[1397475, 1393200, 1395807, 1392608, 1395190]"
"CBN-PdlC-B4-20150831","[1397475, 1395807, 1392608, 1395190, 1389929]"
"CBN-PdlC-B4-20160726","[1397475, 1392608, 1393200, 1395190, 1395807]"
"CBN-PdlC-B4-20170816","[1397475, 1395807, 1392608, 1393200, 1395190]"
"CBN-PdlC-B4-20170906","[1397475, 1395190, 1395807, 1392608, 1741903]"
"CBN-PdlC-B4-20180702","[1397475, 1395807, 1395190, 1392608, 1395805]"
"CBN-PdlC-B4-20180723","[1397475, 1392608, 1395807, 1395190, 1393200]"
"CBN-PdlC-B4-20180815","[1397475, 1392608, 1395807, 1393200, 1389929]"
"CBN-PdlC-B4-20180905","[1397475, 1392608, 1395807, 1393200, 1395190]"
"CBN-PdlC-B4-20190701","[1397475, 1395805, 1392608, 1395190, 1741903]"
"CBN-PdlC-B4-20190722","[1397475, 1392608, 1395807, 1395190, 1393200]"
"CBN-PdlC-B4-20190812","[1397475, 1392608, 1395190, 1395807, 1395870]"
"CBN-PdlC-B4-20190909","[1397475, 1392608, 1395190, 1741903, 1395807]"
"CBN-PdlC-B4-20200629","[1397475, 1395807, 1395190, 1395805, 1392608]"
"CBN-PdlC-B4-20200722","[1397475, 1392608, 1393200, 1395807, 1412857]"
"CBN-PdlC-B4-20200812","[1397475, 1392608, 1395807, 1393200, 1395190]"
"CBN-PdlC-B5-20130807","[1395807, 1397475, 1395870, 1360269, 1392608]"
"CBN-PdlC-B5-20130903","[1395807, 1397475, 1395862, 1392608, 1395870]"
"CBN-PdlC-B5-20140630","[1395807, 1720959, 1392539, 1412857, 1743924]"
"CBN-PdlC-B5-20140721","[1395807, 1397475, 1395870, 1394911, 1392608]"
"CBN-PdlC-B5-20140811","[1395807, 1397475, 1395870, 1392608, 1395190]"
"CBN-PdlC-B5-20140901","[1395807, 1397475, 1392608, 1395862, 1395870]"
"CBN-PdlC-B5-20150701","[1395807, 1397475, 1394911, 1395870, 1392539]"
"CBN-PdlC-B5-20150720","[1395807, 1397475, 1395870, 1360269, 1395190]"
"CBN-PdlC-B5-20150810","[1395807, 1397475, 1395870, 1360269, 1392608]"
"CBN-PdlC-B5-20150831","[1395807, 1397475, 1395870, 1395862, 1360269]"
"CBN-PdlC-B5-20160705","[1395807, 1397475, 1395870, 1394911, 1395190]"
"CBN-PdlC-B5-20160726","[1395807, 1397475, 1360269, 1395870, 1392608]"
"CBN-PdlC-B5-20170816","[1395807, 1397475, 1395862, 1392608, 1395870]"
"CBN-PdlC-B5-20170906","[1395807, 1397475, 1392608, 1395862, 1395870]"
"CBN-PdlC-B5-20180702","[1395807, 1397475, 1394911, 1392608, 1394910]"
"CBN-PdlC-B5-20180723","[1395807, 1397475, 1395870, 1395190, 1392608]"
"CBN-PdlC-B5-20180815","[1395807, 1397475, 1395862, 1392608, 1392539]"
"CBN-PdlC-B5-20180905","[1395807, 1397475, 1395862, 1395870, 1392608]"
"CBN-PdlC-B5-20190701","[1395807, 1397475, 1394911, 1392608, 1392539]"
"CBN-PdlC-B5-20190722","[1395807, 1397475, 1395870, 1360269, 1392608]"
"CBN-PdlC-B5-20190812","[1395807, 1397475, 1395870, 1392608, 1392539]"
"CBN-PdlC-B5-20190909","[1395807, 1397475, 1395862, 1392608, 1395870]"
"CBN-PdlC-B5-20200629","[1397475, 1395807, 1394911, 1392535, 1397535]"
"CBN-PdlC-B5-20200722","[1395807, 1397475, 1395870, 1360269, 1389929]"
"CBN-PdlC-B5-20200812","[1395807, 1397475, 1392608, 1395870, 1360269]"
"CBN-PdlC-B6-20130807","[1395807, 1395870, 1397475, 1392608, 1392535]"
"CBN-PdlC-B6-20130903","[1395807, 1392608, 1397475, 1389929, 1395862]"
"CBN-PdlC-B6-20140630","[1395807, 1393200, 1392534, 1392535, 1392608]"
"CBN-PdlC-B6-20140721","[1395807, 1395870, 1394911, 1392608, 1397475]"
"CBN-PdlC-B6-20140811","[1395807, 1395870, 1392608, 1360269, 1395862]"
"CBN-PdlC-B6-20140901","[1395807, 1359835, 1395862, 1360269, 1392608]"
"CBN-PdlC-B6-20150701","[1395807, 1394911, 1395870, 1393200, 1360269]"
"CBN-PdlC-B6-20150720","[1395807, 1395870, 1360269, 1395862, 1393679]"
"CBN-PdlC-B6-20150810","[1395807, 1397475, 1395870, 1360269, 1393200]"
"CBN-PdlC-B6-20150831","[1395807, 1395870, 1395862, 1392608, 1360269]"
"CBN-PdlC-B6-20160705","[1395807, 1394911, 1393200, 1395870, 1392608]"
"CBN-PdlC-B6-20160726","[1395807, 1392608, 1397475, 1360269, 1395870]"
"CBN-PdlC-B6-20170816","[1395807, 1392608, 1395862, 1395990, 1395870]"
"CBN-PdlC-B6-20170906","[1395807, 1392608, 1395862, 1392558, 1397475]"
"CBN-PdlC-B6-20180702","[1395807, 1394911, 1397475, 1397535, 1392534]"
"CBN-PdlC-B6-20180723","[1395807, 1392608, 1392539, 1360269, 1393200]"
"CBN-PdlC-B6-20180905","[1395807, 1392608, 1397475, 1395862, 1394910]"
"CBN-PdlC-B6-20190701","[1395807, 1394911, 1393200, 1392539, 1392608]"
"CBN-PdlC-B6-20190722","[1395807, 1395870, 1360269, 1397475, 1392608]"
"CBN-PdlC-B6-20190812","[1395807, 1395870, 1397475, 1392608, 1360269]"
"CBN-PdlC-B6-20190909","[1395807, 1389929, 1395862, 1392608, 1392539]"
"CBN-PdlC-B6-20200629","[1395807, 1397475, 1394911, 1393200, 1397535]"
"CBN-PdlC-B6-20200722","[1395807, 1397475, 1392608, 1393200, 1395870]"
"CBN-PdlC-B6-20200812","[1395807, 1397475, 1395870, 1393200, 1392608]"
"CBN-PdlC-C1-20130807","[1395807, 1394911, 1397500, 1392608, 1392539]"
"CBN-PdlC-C1-20130903","[1395807, 1393200, 1395870, 1392608, 1395862]"
"CBN-PdlC-C1-20140721","[1393200, 1395807, 1397500, 1397535, 1392534]"
"CBN-PdlC-C1-20140811","[1395807, 1393200, 1392539, 1392608, 1395870]"
"CBN-PdlC-C1-20140901","[1395807, 1393200, 1392539, 1395862, 1389929]"
"CBN-PdlC-C1-20150701","[1397500, 1393200, 1395807, 1392534, 1392535]"
"CBN-PdlC-C1-20150720","[1395807, 1393200, 1395870, 1361347, 1397500]"
"CBN-PdlC-C1-20150810","[1395807, 1393200, 1395870, 1392539, 1392608]"
"CBN-PdlC-C1-20150831","[1395807, 1393200, 1395870, 1395862, 1392608]"
"CBN-PdlC-C1-20160705","[1395807, 1393200, 1394911, 1392534, 1397500]"
"CBN-PdlC-C1-20160726","[1395807, 1393200, 1392539, 1392608, 1392558]"
"CBN-PdlC-C1-20170816","[1395807, 1393200, 1361347, 1395870, 1395862]"
"CBN-PdlC-C1-20170906","[1395807, 1393200, 1392558, 1395862, 1361347]"
"CBN-PdlC-C1-20180723","[1395807, 1393200, 1392539, 1392608, 1394911]"
"CBN-PdlC-C1-20180815","[1395807, 1395862, 1393200, 1395870, 1392539]"
"CBN-PdlC-C1-20180905","[1395807, 1393200, 1392558, 1361347, 1359835]"
"CBN-PdlC-C1-20190701","[1395807, 1392534, 1394911, 1394643, 1397535]"
"CBN-PdlC-C1-20190722","[1395807, 1393200, 1395870, 1392539, 1392608]"
"CBN-PdlC-C1-20190812","[1395807, 1393200, 1359835, 1392558, 1392608]"
"CBN-PdlC-C1-20190909","[1395807, 1395862, 1393200, 1389929, 1359835]"
"CBN-PdlC-C1-20200722","[1395807, 1393200, 1397500, 1392608, 1392539]"
"CBN-PdlC-C1-20200812","[1395807, 1393200, 1392539, 1397500, 1392608]"
"CBN-PdlC-C2-20130903","[1395807, 1412857, 1394643, 1392539, 1392535]"
"CBN-PdlC-C2-20140721","[1395807, 1412857, 1394643, 1394911, 1392535]"
"CBN-PdlC-C2-20140811","[1395807, 1412857, 1392539, 1392535, 1392608]"
"CBN-PdlC-C2-20140901","[1395807, 1412857, 1392539, 1392535, 1394643]"
"CBN-PdlC-C2-20150701","[1395807, 1392535, 1394643, 1394911, 1412857]"
"CBN-PdlC-C2-20150720","[1395807, 1412857, 1394643, 1392539, 1392535]"
"CBN-PdlC-C2-20150810","[1395807, 1412857, 1393200, 1392535, 1394643]"
"CBN-PdlC-C2-20150831","[1395807, 1412857, 1392535, 1394643, 1395870]"
"CBN-PdlC-C2-20160705","[1395807, 1412857, 1394643, 1392535, 1394911]"
"CBN-PdlC-C2-20160726","[1395807, 1412857, 1393200, 1394643, 1392535]"
"CBN-PdlC-C2-20170816","[1395807, 1412857, 1394643, 1392535, 1392534]"
"CBN-PdlC-C2-20170906","[1395807, 1412857, 1394643, 1392535, 1392558]"
"CBN-PdlC-C2-20180723","[1395807, 1392535, 1392539, 1393200, 1394911]"
"CBN-PdlC-C2-20180815","[1395807, 1412857, 1393200, 1392535, 1392539]"
"CBN-PdlC-C2-20180905","[1395807, 1412857, 1392535, 1394643, 1392608]"
"CBN-PdlC-C2-20190701","[1393200, 1395807, 1389603, 1392608, 1664563]"
"CBN-PdlC-C2-20190722","[1395807, 1393200, 1392539, 1392535, 1395870]"
"CBN-PdlC-C2-20190812","[1395807, 1412857, 1394643, 1392558, 1392608]"
"CBN-PdlC-C2-20190909","[1395807, 1412857, 1392535, 1394643, 1393200]"
"CBN-PdlC-C2-20200722","[1395807, 1392539, 1412857, 1393200, 1394643]"
"CBN-PdlC-C2-20200812","[1395807, 1412857, 1392539, 1393200, 1392535]"
"CBN-PdlC-C3-20130807","[1395807, 1394911, 1412857, 1394643, 1395870]"
"CBN-PdlC-C3-20130903","[1395807, 1412857, 1392608, 1392539, 1394643]"
"CBN-PdlC-C3-20140721","[1395807, 1394643, 1392539, 1394911, 1412857]"
"CBN-PdlC-C3-20140811","[1395807, 1392608, 1412857, 1392539, 1395870]"
"CBN-PdlC-C3-20140901","[1395807, 1359835, 1392323, 1361347, 1412857]"
"CBN-PdlC-C3-20150701","[1395807, 1394911, 1392535, 1397535, 1392323]"
