"quadrat_id","species_ids"
"CBN-PdlC-A3-20200629","[1390933, 1390790, 1390760, 1361703, 1399567]"
"CBN-PdlC-A3-20200722","[1412857, 1392608, 1393200, 1394643, 1392539]"
"CBN-PdlC-A3-20200812","[1412857, 1742053, 1393200, 1392608, 1395807]"
"CBN-PdlC-A4-20130807","[1395807, 1392608, 1397475, 1393200, 1392534]"
"CBN-PdlC-A4-20130903","[1393200, 1392608, 1397475, 1395807, 1397535]"
"CBN-PdlC-A4-20140811","[1393200, 1392608, 1392611, 1395190, 1397475]"
"CBN-PdlC-A4-20140901","[1393200, 1392608, 1397475, 1395990, 1359835]"
"CBN-PdlC-A4-20150701","[1393200, 1392608, 1394911, 1397475, 1392539]"
"CBN-PdlC-A4-20150810","[1393200, 1392608, 1397475, 1395807, 1392535]"
"CBN-PdlC-A4-20150831","[1392608, 1393200, 1397475, 1392611, 1395807]"
"CBN-PdlC-A4-20160705","[1393200, 1392608, 1397535, 1397475, 1392553]"
"CBN-PdlC-A4-20160726","[1392608, 1393200, 1396144, 1397475, 1392611]"
"CBN-PdlC-A4-20170816","[1397475, 1392608, 1519650, 1393200, 1392558]"
"CBN-PdlC-A4-20170906","[1393200, 1392608, 1397475, 1392558, 1519650]"
"CBN-PdlC-A4-20180702","[1397475, 1393200, 1392608, 1397500, 1397535]"
"CBN-PdlC-A4-20180723","[1393200, 1392608, 1392535, 1400101, 1397535]"
"CBN-PdlC-A4-20180815","[1397475, 1393200, 1505431, 1388793, 1392608]"
"CBN-PdlC-A4-20180905","[1393200, 1397475, 1392608, 1392553, 1392558]"
"CBN-PdlC-A4-20190701","[1397475, 1393200, 1394911, 1392608, 1397500]"
"CBN-PdlC-A4-20190722","[1397475, 1393200, 1392608, 1741661, 1393679]"
"CBN-PdlC-A4-20190812","[1397475, 1392611, 1392608, 1395190, 1360591]"
"CBN-PdlC-A4-20190909","[1397475, 1392608, 1394311, 1741661, 1393200]"
"CBN-PdlC-A4-20200629","[1397475, 1392608, 1395190, 1392611, 1360590]"
"CBN-PdlC-A4-20200722","[1397475, 1393200, 1392608, 1741661, 1394908]"
"CBN-PdlC-A4-20200812","[1397475, 1393200, 1392608, 1651162, 1392535]"
"CBN-PdlC-A5-20130807","[1395807, 1397535, 1395870, 1397475, 1362396]"
"CBN-PdlC-A5-20130903","[1395807, 1359835, 1394540, 1362396, 1393679]"
"CBN-PdlC-A5-20140721","[1395807, 1397475, 1393660, 1392535, 1393679]"
"CBN-PdlC-A5-20140811","[1395807, 1393660, 1393659, 1394540, 1359835]"
"CBN-PdlC-A5-20150701","[1395807, 1392535, 1394911, 1397535, 1393660]"
"CBN-PdlC-A5-20150831","[1395807, 1397475, 1395870, 1394540, 1519650]"
"CBN-PdlC-A5-20160705","[1397475, 1397535, 1392535, 1395807, 1394911]"
"CBN-PdlC-A5-20160726","[1395807, 1393679, 1397475, 1394540, 1390764]"
"CBN-PdlC-A5-20170816","[1397475, 1395807, 1395990, 1741661, 1393679]"
"CBN-PdlC-A5-20170906","[1395807, 1359835, 1393679, 1394540, 1396253]"
"CBN-PdlC-A5-20180815","[1395807, 1388793, 1392535, 1397535, 1505431]"
"CBN-PdlC-A5-20180905","[1395807, 1359835, 1396253, 1395990, 1392558]"
"CBN-PdlC-A5-20190909","[1359835, 1397475, 1394540, 1393679, 1390764]"
"CBN-PdlC-A5-20200722","[1395807, 1393679, 1393660, 1394540, 1362396]"
"CBN-PdlC-A6-20130807","[1397475, 1395190, 1741661, 1395807, 1360591]"
"CBN-PdlC-A6-20130903","[1397475, 1741661, 1395190, 1389929, 1395807]"
"CBN-PdlC-A6-20140630","[1397475, 1361703, 1395805, 1738717, 1737507]"
"CBN-PdlC-A6-20140721","[1397475, 1741661, 1395190, 1395807, 1360591]"
"CBN-PdlC-A6-20140901","[1397475, 1741661, 1389929, 1646703, 1360591]"
"CBN-PdlC-A6-20150701","[1397475, 1393200, 1741661, 1395870, 1395190]"
"CBN-PdlC-A6-20150810","[1397475, 1395807, 1390674, 1489036, 1395190]"
"CBN-PdlC-A6-20150831","[1397475, 1395807, 1741661, 1395870, 1395190]"
"CBN-PdlC-A6-20160705","[1397475, 1395807, 1358517, 1741661, 1360590]"
"CBN-PdlC-A6-20160726","[1397475, 1741661, 1395807, 1395190, 1393679]"
"CBN-PdlC-A6-20170816","[1397475, 1741661, 1391412, 1395807, 1420558]"
"CBN-PdlC-A6-20170906","[1397475, 1360591, 1395190, 1741661, 1391648]"
"CBN-PdlC-A6-20180702","[1397475, 1393200, 1397535, 1397500, 1395190]"
"CBN-PdlC-A6-20180723","[1397475, 1393200, 1741661, 1395190, 1393679]"
"CBN-PdlC-A6-20180815","[1397475, 1420558, 1741661, 1395805, 1389929]"
"CBN-PdlC-A6-20180905","[1397475, 1741661, 1741903, 1360591, 1395990]"
"CBN-PdlC-A6-20190701","[1397475, 1393200, 1741661, 1395805, 1397500]"
"CBN-PdlC-A6-20190722","[1397475, 1741661, 1393679, 1393200, 1395190]"
"CBN-PdlC-A6-20190812","[1397475, 1400101, 1360591, 1741661, 1390672]"
"CBN-PdlC-A6-20190909","[1397475, 1741661, 1360591, 1359835, 1391412]"
"CBN-PdlC-A6-20200722","[1397475, 1393200, 1393660, 1741661, 1395807]"
"CBN-PdlC-A6-20200812","[1397475, 1395807, 1360591, 1741661, 1393200]"
"CBN-PdlC-B1-20130807","[1392608, 1395807, 1393200, 1392611, 1412857]"
"CBN-PdlC-B1-20130903","[1392608, 1393200, 1360299, 1392612, 1392606]"
"CBN-PdlC-B1-20140721","[1392608, 1393200, 1395807, 1392611, 1360299]"
"CBN-PdlC-B1-20140811","[1392608, 1393200, 1392611, 1395807, 1393660]"
"CBN-PdlC-B1-20140901","[1392608, 1393200, 1412857, 1360299, 1395807]"
"CBN-PdlC-B1-20150701","[1392608, 1395807, 1397535, 1393200, 1394643]"
"CBN-PdlC-B1-20150720","[1392608, 1395807, 1392611, 1392612, 1412857]"
"CBN-PdlC-B1-20150810","[1392608, 1412857, 1395807, 1392611, 1393200]"
"CBN-PdlC-B1-20150831","[1392608, 1392611, 1412857, 1395807, 1742053]"
"CBN-PdlC-B1-20160705","[1392608, 1393200, 1412857, 1393679, 1394643]"
"CBN-PdlC-B1-20160726","[1392608, 1392612, 1412857, 1395807, 1393200]"
"CBN-PdlC-B1-20170816","[1392608, 1412857, 1393200, 1395807, 1392606]"
"CBN-PdlC-B1-20170906","[1392608, 1392611, 1412857, 1360299, 1392606]"
"CBN-PdlC-B1-20180702","[1392608, 1737507, 1362369, 1394643, 1361382]"
"CBN-PdlC-B1-20180723","[1392608, 1395807, 1412857, 1394643, 1393200]"
"CBN-PdlC-B1-20180815","[1392608, 1412857, 1360299, 1395807, 1392611]"
"CBN-PdlC-B1-20180905","[1392608, 1412857, 1392611, 1393200, 1394840]"
"CBN-PdlC-B1-20190701","[1392608, 1737507, 1393200, 1741808, 1394270]"
"CBN-PdlC-B1-20190722","[1392608, 1392611, 1742052, 1393679, 1392612]"
"CBN-PdlC-B1-20190812","[1392608, 1392611, 1742052, 1412857, 1360299]"
"CBN-PdlC-B1-20190909","[1392608, 1360299, 1412857, 1392611, 1742052]"
"CBN-PdlC-B1-20200629","[1392608, 1360299, 1664563, 1394613, 1392611]"
"CBN-PdlC-B1-20200722","[1392608, 1395807, 1412857, 1392611, 1392612]"
"CBN-PdlC-B1-20200812","[1392608, 1392611, 1742053, 1412857, 1742052]"
"CBN-PdlC-B2-20130807","[1392608, 1392535, 1395807, 1360299, 1392539]"
"CBN-PdlC-B2-20130903","[1392608, 1360299, 1392535, 1392612, 1392611]"
"CBN-PdlC-B2-20140721","[1392608, 1392611, 1360299, 1392535, 1392606]"
"CBN-PdlC-B2-20140811","[1392608, 1392611, 1395807, 1388793, 1392535]"
"CBN-PdlC-B2-20140901","[1392608, 1392535, 1360299, 1392611, 1392539]"
"CBN-PdlC-B2-20150701","[1392608, 1392535, 1388793, 1392539, 1392541]"
"CBN-PdlC-B2-20150720","[1392608, 1392535, 1392611, 1395807, 1392612]"
"CBN-PdlC-B2-20150810","[1392608, 1392535, 1392539, 1360299, 1395807]"
"CBN-PdlC-B2-20150831","[1392608, 1519650, 1392611, 1392535, 1394311]"
"CBN-PdlC-B2-20160705","[1392608, 1392535, 1397535, 1360299, 1395974]"
"CBN-PdlC-B2-20160726","[1392608, 1392535, 1394311, 1392539, 1395807]"
"CBN-PdlC-B2-20170816","[1392608, 1392535, 1394311, 1389929, 1720959]"
"CBN-PdlC-B2-20170906","[1392608, 1392535, 1392611, 1720959, 1394311]"
"CBN-PdlC-B2-20180702","[1392535, 1397535, 1392608, 1396408, 1720959]"
"CBN-PdlC-B2-20180723","[1392608, 1392535, 1400101, 1395807, 1388793]"
"CBN-PdlC-B2-20180815","[1392608, 1392535, 1360299, 1392611, 1395807]"
"CBN-PdlC-B2-20180905","[1392535, 1392608, 1394311, 1392539, 1720959]"
"CBN-PdlC-B2-20190701","[1392535, 1392608, 1388793, 1397535, 1741808]"
"CBN-PdlC-B2-20190722","[1392608, 1392535, 1395807, 1392611, 1720959]"
"CBN-PdlC-B2-20190812","[1392608, 1392611, 1392323, 1392535, 1360299]"
"CBN-PdlC-B2-20190909","[1392608, 1392535, 1394311, 1389929, 1360299]"
"CBN-PdlC-B2-20200629","[1390880, 1390933, 1720959, 1395990, 1361703]"
"CBN-PdlC-B2-20200722","[1392608, 1392611, 1392535, 1392612, 1519650]"
"CBN-PdlC-B2-20200812","[1392608, 1392611, 1720959, 1394311, 1360299]"
"CBN-PdlC-B3-20130807","[1392535, 1394911, 1397535, 1395807, 1394643]"
"CBN-PdlC-B3-20130903","[1392535, 1392541, 1397535, 1388793, 1395807]"
"CBN-PdlC-B3-20140721","[1394911, 1397535, 1392535, 1395807, 1395974]"
"CBN-PdlC-B3-20140811","[1395807, 1392535, 1392539, 1412857, 1392541]"
"CBN-PdlC-B3-20140901","[1392535, 1395807, 1412857, 1392552, 1391331]"
"CBN-PdlC-B3-20150701","[1397535, 1394911, 1392535, 1395807, 1392534]"
"CBN-PdlC-B3-20150810","[1412857, 1392535, 1394911, 1392539, 1393200]"
"CBN-PdlC-B3-20150831","[1412857, 1394540, 1392558, 1742052, 1393200]"
"CBN-PdlC-B3-20160705","[1394911, 1397535, 1393200, 1392535, 1394597]"
"CBN-PdlC-B3-20160726","[1393200, 1397535, 1412857, 1394911, 1392535]"
"CBN-PdlC-B3-20170816","[1394540, 1394542, 1412857, 1392535, 1392552]"
"CBN-PdlC-B3-20170906","[1412857, 1394643, 1742052, 1392558, 1519650]"
"CBN-PdlC-B3-20180702","[1394911, 1397535, 1394597, 1397500, 1392535]"
"CBN-PdlC-B3-20180723","[1393200, 1392535, 1395807, 1394911, 1397535]"
"CBN-PdlC-B3-20180815","[1388793, 1393200, 1394643, 1392539, 1412857]"
"CBN-PdlC-B3-20180905","[1412857, 1392558, 1394643, 1742053, 1519650]"
"CBN-PdlC-B3-20190701","[1741808, 1397535, 1388793, 1394911, 1395942]"
"CBN-PdlC-B3-20190722","[1742052, 1412857, 1394643, 1388793, 1394911]"
"CBN-PdlC-B3-20190812","[1412857, 1742052, 1742053, 1394540, 1392323]"
"CBN-PdlC-B3-20190909","[1742052, 1394641, 1519650, 1394643, 1397046]"
"CBN-PdlC-B3-20200629","[1361703, 1390933, 1395974, 1390790, 1396408]"
"CBN-PdlC-B3-20200722","[1412857, 1393200, 1395807, 1394643, 1394641]"
"CBN-PdlC-B3-20200812","[1412857, 1395807, 1742053, 1393200, 1394540]"
"CBN-PdlC-B4-20130807","[1397475, 1741661, 1394911, 1393200, 1394663]"
"CBN-PdlC-B4-20130903","[1397475, 1360591, 1395190, 1741661, 1389929]"
"CBN-PdlC-B4-20140721","[1397475, 1360591, 1393200, 1395190, 1741903]"
"CBN-PdlC-B4-20140811","[1397475, 1395190, 1741661, 1400101, 1389929]"
"CBN-PdlC-B4-20140901","[1397475, 1395190, 1741661, 1360591, 1389929]"
"CBN-PdlC-B4-20150701","[1397475, 1394911, 1395190, 1360591, 1741661]"
"CBN-PdlC-B4-20150810","[1397475, 1390674, 1393200, 1389929, 1395190]"
"CBN-PdlC-B4-20150831","[1397475, 1360591, 1389929, 1394311, 1391648]"
"CBN-PdlC-B4-20160726","[1397475, 1393200, 1395190, 1360591, 1741661]"
"CBN-PdlC-B4-20170816","[1397475, 1741661, 1360591, 1395807, 1393200]"
"CBN-PdlC-B4-20170906","[1397475, 1741661, 1395190, 1360591, 1743984]"
"CBN-PdlC-B4-20180702","[1397475, 1741661, 1395805, 1360591, 1395190]"
"CBN-PdlC-B4-20180723","[1397475, 1741661, 1360591, 1395190, 1395805]"
"CBN-PdlC-B4-20180815","[1397475, 1395805, 1393200, 1388793, 1389929]"
"CBN-PdlC-B4-20180905","[1397475, 1360591, 1395190, 1741661, 1392608]"
"CBN-PdlC-B4-20190701","[1397475, 1395805, 1741661, 1360591, 1741903]"
"CBN-PdlC-B4-20190722","[1397475, 1741661, 1395190, 1360591, 1741903]"
"CBN-PdlC-B4-20190812","[1397475, 1395190, 1392608, 1360591, 1391648]"
"CBN-PdlC-B4-20190909","[1397475, 1741661, 1360591, 1392608, 1741903]"
"CBN-PdlC-B4-20200629","[1397475, 1360591, 1741661, 1395805, 1395190]"
"CBN-PdlC-B4-20200722","[1397475, 1393200, 1741661, 1392608, 1622908]"
"CBN-PdlC-B4-20200812","[1397475, 1392608, 1393200, 1392553, 1395190]"
"CBN-PdlC-B5-20130807","[1395807, 1397475, 1395870, 1360269, 1741661]"
"CBN-PdlC-B5-20130903","[1395807, 1397475, 1394540, 1391755, 1388793]"
"CBN-PdlC-B5-20140630","[1743924, 1361703, 1390933, 1743742, 1358321]"
"CBN-PdlC-B5-20140721","[1395807, 1395974, 1395870, 1397468, 1394911]"
"CBN-PdlC-B5-20140811","[1395807, 1395974, 1394540, 1741661, 1519650]"
"CBN-PdlC-B5-20140901","[1395807, 1397475, 1741661, 1394311, 1394540]"
"CBN-PdlC-B5-20150701","[1395807, 1397475, 1394911, 1395870, 1741661]"
"CBN-PdlC-B5-20150720","[1395807, 1400101, 1395870, 1397475, 1360269]"
"CBN-PdlC-B5-20150810","[1395807, 1388793, 1361801, 1395870, 1394542]"
"CBN-PdlC-B5-20150831","[1395807, 1400101, 1397475, 1361801, 1394540]"
"CBN-PdlC-B5-20160705","[1395807, 1397475, 1395870, 1394911, 1361801]"
"CBN-PdlC-B5-20160726","[1395807, 1400101, 1397475, 1361801, 1741661]"
"CBN-PdlC-B5-20170816","[1395807, 1397475, 1394540, 1394311, 1395990]"
"CBN-PdlC-B5-20170906","[1395807, 1397475, 1394540, 1519650, 1395974]"
"CBN-PdlC-B5-20180702","[1397475, 1394911, 1397535, 1395807, 1394910]"
"CBN-PdlC-B5-20180723","[1395807, 1397475, 1400101, 1741661, 1395190]"
"CBN-PdlC-B5-20180815","[1395807, 1397475, 1388793, 1361801, 1398471]"
"CBN-PdlC-B5-20180905","[1397475, 1395807, 1395990, 1361801, 1741661]"
"CBN-PdlC-B5-20190701","[1397475, 1394911, 1388793, 1395807, 1741808]"
"CBN-PdlC-B5-20190722","[1395807, 1400101, 1397475, 1395870, 1741661]"
"CBN-PdlC-B5-20190812","[1395807, 1397475, 1400101, 1360591, 1394540]"
"CBN-PdlC-B5-20190909","[1395807, 1397475, 1400101, 1394311, 1394540]"
"CBN-PdlC-B5-20200629","[1394911, 1397475, 1397535, 1392535, 1395942]"
"CBN-PdlC-B5-20200722","[1395807, 1400101, 1361801, 1389929, 1360269]"
"CBN-PdlC-B5-20200812","[1395807, 1400101, 1397475, 1360591, 1361801]"
"CBN-PdlC-B6-20130807","[1395807, 1393679, 1395870, 1394540, 1362396]"
"CBN-PdlC-B6-20130903","[1395807, 1389929, 1393679, 1388793, 1389596]"
"CBN-PdlC-B6-20140630","[1392535, 1397535, 1556096, 1393200, 1392534]"
"CBN-PdlC-B6-20140721","[1395807, 1395870, 1394911, 1393679, 1397468]"
"CBN-PdlC-B6-20140811","[1395807, 1393679, 1395870, 1519650, 1398471]"
"CBN-PdlC-B6-20140901","[1395807, 1395000, 1359835, 1394542, 1393657]"
"CBN-PdlC-B6-20150701","[1395807, 1394911, 1395870, 1361801, 1392535]"
"CBN-PdlC-B6-20150720","[1395807, 1393679, 1395870, 1360269, 1394540]"
"CBN-PdlC-B6-20150810","[1395807, 1361801, 1397450, 1395000, 1394540]"
"CBN-PdlC-B6-20150831","[1395807, 1394540, 1363056, 1394311, 1519650]"
"CBN-PdlC-B6-20160705","[1395807, 1394911, 1395870, 1393200, 1395132]"
"CBN-PdlC-B6-20160726","[1395807, 1360269, 1394540, 1393679, 1362396]"
"CBN-PdlC-B6-20170816","[1395807, 1395990, 1394540, 1361801, 1519650]"
"CBN-PdlC-B6-20170906","[1395807, 1395990, 1519650, 1361801, 1392558]"
"CBN-PdlC-B6-20180702","[1394911, 1397535, 1392535, 1395942, 1395807]"
"CBN-PdlC-B6-20180723","[1395807, 1388793, 1360269, 1395049, 1389929]"
"CBN-PdlC-B6-20180905","[1395807, 1395990, 1394910, 1359835, 1398471]"
"CBN-PdlC-B6-20190701","[1394911, 1395807, 1741808, 1393200, 1392535]"
"CBN-PdlC-B6-20190722","[1395807, 1395870, 1362396, 1360269, 1393679]"
"CBN-PdlC-B6-20190812","[1395807, 1395870, 1397468, 1393679, 1394540]"
"CBN-PdlC-B6-20190909","[1395807, 1389929, 1394311, 1394540, 1390910]"
"CBN-PdlC-B6-20200629","[1397535, 1394911, 1397475, 1392535, 1393200]"
"CBN-PdlC-B6-20200722","[1395807, 1393679, 1392535, 1394540, 1360269]"
"CBN-PdlC-B6-20200812","[1395807, 1397475, 1393679, 1394540, 1361801]"
"CBN-PdlC-C1-20130807","[1395807, 1394911, 1397500, 1393708, 1364066]"
"CBN-PdlC-C1-20130903","[1395807, 1389929, 1395870, 1393200, 1362271]"
"CBN-PdlC-C1-20140721","[1397500, 1397535, 1392535, 1393200, 1392534]"
"CBN-PdlC-C1-20140811","[1395807, 1393200, 1397500, 1413421, 1392539]"
"CBN-PdlC-C1-20140901","[1395807, 1393200, 1389929, 1400181, 1398471]"
"CBN-PdlC-C1-20150701","[1397500, 1397535, 1392534, 1392535, 1393200]"
"CBN-PdlC-C1-20150720","[1395807, 1397500, 1362396, 1393200, 1395870]"
"CBN-PdlC-C1-20150810","[1395807, 1393200, 1395870, 1396857, 1362482]"
"CBN-PdlC-C1-20150831","[1395807, 1393200, 1362482, 1395870, 1396857]"
"CBN-PdlC-C1-20160705","[1397500, 1397535, 1392535, 1394911, 1392534]"
"CBN-PdlC-C1-20160726","[1395807, 1393200, 1397500, 1393657, 1362396]"
"CBN-PdlC-C1-20170816","[1395807, 1392558, 1394311, 1393657, 1393200]"
"CBN-PdlC-C1-20170906","[1395807, 1392558, 1393657, 1651162, 1395990]"
"CBN-PdlC-C1-20180723","[1395807, 1393200, 1392539, 1397500, 1392535]"
"CBN-PdlC-C1-20180815","[1395807, 1395862, 1388793, 1741706, 1362271]"
"CBN-PdlC-C1-20180905","[1395807, 1392558, 1393200, 1359835, 1397535]"
"CBN-PdlC-C1-20190701","[1361703, 1394597, 1390933, 1359937, 1402995]"
"CBN-PdlC-C1-20190722","[1395807, 1393200, 1397500, 1395870, 1392539]"
"CBN-PdlC-C1-20190812","[1395807, 1359835, 1651162, 1392558, 1361389]"
"CBN-PdlC-C1-20190909","[1395807, 1394311, 1389929, 1398471, 1359835]"
"CBN-PdlC-C1-20200722","[1397500, 1395807, 1393200, 1392535, 1394911]"
"CBN-PdlC-C1-20200812","[1397500, 1393200, 1395807, 1389929, 1392539]"
"CBN-PdlC-C2-20130903","[1395807, 1412857, 1392535, 1394643, 1392539]"
"CBN-PdlC-C2-20140721","[1412857, 1392535, 1394911, 1394643, 1397535]"
"CBN-PdlC-C2-20140811","[1395807, 1412857, 1392535, 1392539, 1742052]"
"CBN-PdlC-C2-20140901","[1412857, 1395807, 1392535, 1392539, 1389929]"
"CBN-PdlC-C2-20150701","[1392535, 1394911, 1397535, 1394643, 1556096]"
"CBN-PdlC-C2-20150720","[1412857, 1395807, 1742053, 1394643, 1742052]"
"CBN-PdlC-C2-20150810","[1412857, 1395807, 1392535, 1742053, 1393200]"
"CBN-PdlC-C2-20150831","[1412857, 1395807, 1392535, 1742053, 1394311]"
"CBN-PdlC-C2-20160705","[1392535, 1412857, 1394643, 1394911, 1397535]"
"CBN-PdlC-C2-20160726","[1395807, 1412857, 1392535, 1393200, 1392553]"
"CBN-PdlC-C2-20170816","[1395807, 1392535, 1412857, 1394643, 1742053]"
"CBN-PdlC-C2-20170906","[1395807, 1412857, 1394643, 1392535, 1392558]"
"CBN-PdlC-C2-20180723","[1395807, 1392535, 1394911, 1392539, 1393200]"
"CBN-PdlC-C2-20180815","[1395807, 1392535, 1412857, 1392539, 1393200]"
"CBN-PdlC-C2-20180905","[1395807, 1392535, 1412857, 1394643, 1395990]"
"CBN-PdlC-C2-20190701","[1390760, 1361703, 1390933, 1389603, 1363734]"
"CBN-PdlC-C2-20190722","[1395807, 1392535, 1393200, 1392539, 1395870]"
"CBN-PdlC-C2-20190812","[1395807, 1412857, 1742053, 1742052, 1394643]"
"CBN-PdlC-C2-20190909","[1395807, 1392535, 1394311, 1412857, 1394643]"
"CBN-PdlC-C2-20200722","[1395807, 1392535, 1392539, 1393679, 1412857]"
"CBN-PdlC-C2-20200812","[1395807, 1392535, 1412857, 1392539, 1395870]"
"CBN-PdlC-C3-20130807","[1395807, 1394911, 1396253, 1397500, 1395870]"
"CBN-PdlC-C3-20130903","[1395807, 1394311, 1389929, 1392535, 1412857]"
"CBN-PdlC-C3-20140721","[1397535, 1392535, 1394643, 1394911, 1392539]"
"CBN-PdlC-C3-20140811","[1395807, 1412857, 1392608, 1392309, 1392539]"
"CBN-PdlC-C3-20140901","[1395807, 1359835, 1392323, 1362023, 1742052]"
"CBN-PdlC-C3-20150701","[1397535, 1392535, 1394911, 1393679, 1651162]"
